Location,Date,Total_Confirmed,Total_Deaths,Daily_Confirmed,Daily_Deaths,daily_vaccinations,daily_vaccinations_per_million,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,gdppc
Egypt,2021-01-25,162486,9012,669,53,219,2,,0.0,
Egypt,2021-01-24,161817,8959,674,57,No Data,No Data,0.0,0.0,
El Salvador,2021-05-06,69997,2143,0,2,27623,4259,14.52,1.96,4187.25
El Salvador,2021-05-05,69997,2141,270,4,27974,4313,,0.0,4187.25
El Salvador,2021-05-04,69727,2137,0,3,28994,4470,13.72,1.56,4187.25
El Salvador,2021-05-03,69727,2134,529,2,32383,4993,,0.0,4187.25
El Salvador,2021-05-02,69198,2132,0,8,31929,4923,,0.0,4187.25
El Salvador,2021-05-01,69198,2124,0,0,31476,4853,,0.0,4187.25
El Salvador,2021-04-30,69198,2124,0,4,31022,4783,12.95,1.17,4187.25
El Salvador,2021-04-29,69198,2120,276,3,31197,4810,12.44,1.05,4187.25
El Salvador,2021-04-28,68922,2117,0,6,27737,4276,11.96,0.89,4187.25
El Salvador,2021-04-27,68922,2111,454,5,23609,3640,11.53,0.62,4187.25
El Salvador,2021-04-26,68468,2106,0,3,28291,4362,11.07,0.42,4187.25
El Salvador,2021-04-25,68468,2103,0,5,29305,4518,,0.0,4187.25
El Salvador,2021-04-24,68468,2098,150,5,30319,4674,,0.0,4187.25
El Salvador,2021-04-23,68318,2093,157,4,34001,5242,10.4,0.37,4187.25
El Salvador,2021-04-22,68161,2089,154,3,35125,5415,9.75,0.37,4187.25
El Salvador,2021-04-21,68007,2086,156,4,39761,6130,,0.0,4187.25
El Salvador,2021-04-20,67851,2082,294,4,44588,6874,,0.0,4187.25
El Salvador,2021-04-19,67557,2078,0,3,40487,6242,,0.0,4187.25
El Salvador,2021-04-18,67557,2075,153,3,46398,7153,,0.0,4187.25
El Salvador,2021-04-17,67404,2072,155,4,44573,6872,7.46,0.28,4187.25
El Salvador,2021-04-16,67249,2068,150,4,40081,6179,6.86,0.24,4187.25
El Salvador,2021-04-15,67099,2064,143,4,34401,5304,6.19,0.15,4187.25
El Salvador,2021-04-14,66956,2060,140,3,28782,4437,5.49,0.09,4187.25
El Salvador,2021-04-13,66816,2057,327,3,22304,3439,4.76,0.04,4187.25
El Salvador,2021-04-12,66489,2054,0,3,16404,2529,,0.0,4187.25
El Salvador,2021-04-11,66489,2051,998,3,8000,1233,3.08,0.0,4187.25
El Salvador,2021-04-10,65491,2048,0,4,7334,1131,,0.0,4187.25
El Salvador,2021-04-09,65491,2044,0,4,6667,1028,2.78,0.0,4187.25
El Salvador,2021-04-08,65491,2040,0,3,7075,1091,,0.0,4187.25
El Salvador,2021-04-07,65491,2037,0,7,8592,1325,2.47,0.0,4187.25
El Salvador,2021-04-06,65491,2030,0,0,9252,1426,,0.0,4187.25
El Salvador,2021-04-05,65491,2030,154,5,9911,1528,,0.0,4187.25
El Salvador,2021-04-04,65337,2025,157,4,10571,1630,,0.0,4187.25
El Salvador,2021-04-03,65180,2021,150,4,10238,1578,,0.0,4187.25
El Salvador,2021-04-02,65030,2017,155,11,9904,1527,2.06,0.0,4187.25
El Salvador,2021-04-01,64875,2006,149,0,8497,1310,1.86,0.0,4187.25
El Salvador,2021-03-31,64726,2006,153,0,5979,922,1.54,0.0,4187.25
El Salvador,2021-03-30,64573,2006,142,3,4986,769,,0.0,4187.25
El Salvador,2021-03-29,64431,2003,133,3,3993,616,,0.0,4187.25
El Salvador,2021-03-28,64298,2000,130,2,3000,463,1.08,0.0,4187.25
El Salvador,2021-03-27,64168,1998,129,2,2928,451,,0.0,4187.25
El Salvador,2021-03-26,64039,1996,139,6,2856,440,,0.0,4187.25
El Salvador,2021-03-25,63900,1990,134,0,2784,429,,0.0,4187.25
El Salvador,2021-03-24,63766,1990,135,4,3143,485,,0.0,4187.25
El Salvador,2021-03-23,63631,1986,141,3,3238,499,,0.0,4187.25
El Salvador,2021-03-22,63490,1983,146,4,3333,514,,0.0,4187.25
El Salvador,2021-03-21,63344,1979,156,4,3429,529,0.76,0.0,4187.25
El Salvador,2021-03-20,63188,1975,171,4,3148,485,,0.0,4187.25
El Salvador,2021-03-19,63017,1971,164,9,2867,442,,0.0,4187.25
El Salvador,2021-03-18,62853,1962,162,0,2586,399,0.64,0.0,4187.25
El Salvador,2021-03-17,62691,1962,160,4,1874,289,0.56,0.0,4187.25
El Salvador,2021-03-16,62531,1958,154,4,1426,220,,0.0,4187.25
El Salvador,2021-03-15,62377,1954,148,4,978,151,,0.0,4187.25
El Salvador,2021-03-14,62229,1950,143,5,529,82,0.39,0.0,4187.25
El Salvador,2021-03-13,62086,1945,139,5,529,82,,0.0,4187.25
El Salvador,2021-03-12,61947,1940,133,5,529,82,,0.0,4187.25
El Salvador,2021-03-11,61814,1935,137,6,529,82,,0.0,4187.25
El Salvador,2021-03-10,61677,1929,138,6,529,82,,0.0,4187.25
El Salvador,2021-03-09,61539,1923,141,8,529,82,,0.0,4187.25
El Salvador,2021-03-08,61398,1915,147,8,529,82,,0.0,4187.25
El Salvador,2021-03-07,61251,1907,150,13,529,82,,0.0,4187.25
El Salvador,2021-03-06,61101,1894,149,0,529,82,,0.0,4187.25
El Salvador,2021-03-05,60952,1894,152,7,529,82,,0.0,4187.25
El Salvador,2021-03-04,60800,1887,160,9,529,82,,0.0,4187.25
El Salvador,2021-03-03,60640,1878,149,9,930,143,,0.0,4187.25
El Salvador,2021-03-02,60491,1869,154,8,1331,205,,0.0,4187.25
El Salvador,2021-03-01,60337,1861,156,7,1731,267,,0.0,4187.25
El Salvador,2021-02-28,60181,1854,160,7,1827,282,,0.0,4187.25
El Salvador,2021-02-27,60021,1847,155,6,1923,296,,0.0,4187.25
El Salvador,2021-02-26,59866,1841,154,9,2018,311,,0.0,4187.25
El Salvador,2021-02-25,59712,1832,157,9,2114,326,0.25,0.0,4187.25
El Salvador,2021-02-24,59555,1823,159,8,1810,279,,0.0,4187.25
El Salvador,2021-02-23,59396,1815,161,8,1556,240,,0.0,4187.25
El Salvador,2021-02-22,59235,1807,164,8,1200,185,0.09,0.0,4187.25
El Salvador,2021-02-21,59071,1799,168,7,1200,185,,0.0,4187.25
El Salvador,2021-02-20,58903,1792,175,7,1200,185,,0.0,4187.25
El Salvador,2021-02-19,58728,1785,182,9,1200,185,,0.0,4187.25
El Salvador,2021-02-18,58546,1776,172,9,1200,185,,0.0,4187.25
El Salvador,2021-02-17,58374,1767,174,9,No Data,No Data,0.0,0.0,4187.25
Equatorial Guinea,2021-04-28,7559,107,0,0,3557,2535,4.61,0.77,8131.92
Equatorial Guinea,2021-04-27,7559,107,0,0,3827,2728,,0.0,8131.92
Equatorial Guinea,2021-04-26,7559,107,0,0,3806,2713,,0.0,8131.92
Equatorial Guinea,2021-04-25,7559,107,0,0,3785,2698,,0.0,8131.92
Equatorial Guinea,2021-04-24,7559,107,0,0,3764,2683,,0.0,8131.92
Equatorial Guinea,2021-04-23,7559,107,54,1,3743,2668,,0.0,8131.92
Equatorial Guinea,2021-04-22,7505,106,0,0,3453,2461,3.38,0.6,8131.92
Equatorial Guinea,2021-04-21,7505,106,0,0,2892,2061,,0.0,8131.92
Equatorial Guinea,2021-04-20,7505,106,246,0,2331,1661,2.71,0.53,8131.92
Equatorial Guinea,2021-04-19,7259,106,0,0,2062,1470,,0.0,8131.92
Equatorial Guinea,2021-04-18,7259,106,0,0,1792,1277,,0.0,8131.92
Equatorial Guinea,2021-04-17,7259,106,0,0,1523,1086,,0.0,8131.92
Equatorial Guinea,2021-04-16,7259,106,0,0,1254,894,1.97,0.38,8131.92
Equatorial Guinea,2021-04-15,7259,106,0,0,1254,894,,0.0,8131.92
Equatorial Guinea,2021-04-14,7259,106,40,0,1254,894,,0.0,8131.92
Equatorial Guinea,2021-04-13,7219,106,0,0,1254,894,,0.0,8131.92
Equatorial Guinea,2021-04-12,7219,106,0,0,1254,894,,0.0,8131.92
Equatorial Guinea,2021-04-11,7219,106,0,0,1254,894,,0.0,8131.92
Equatorial Guinea,2021-04-10,7219,106,160,2,1254,894,,0.0,8131.92
Equatorial Guinea,2021-04-09,7059,104,0,0,1254,894,,0.0,8131.92
Equatorial Guinea,2021-04-08,7059,104,0,0,1254,894,,0.0,8131.92
Equatorial Guinea,2021-04-07,7059,104,0,0,1166,831,,0.0,8131.92
Equatorial Guinea,2021-04-06,7059,104,0,0,1079,769,,0.0,8131.92
Equatorial Guinea,2021-04-05,7059,104,51,1,991,706,,0.0,8131.92
Equatorial Guinea,2021-04-04,7008,103,0,0,874,623,,0.0,8131.92
Equatorial Guinea,2021-04-03,7008,103,0,0,756,539,,0.0,8131.92
Equatorial Guinea,2021-04-02,7008,103,0,0,638,455,,0.0,8131.92
Equatorial Guinea,2021-04-01,7008,103,94,1,521,371,0.79,0.21,8131.92
Equatorial Guinea,2021-03-31,6914,102,0,0,490,349,,0.0,8131.92
Equatorial Guinea,2021-03-30,6914,102,0,0,460,328,,0.0,8131.92
Equatorial Guinea,2021-03-29,6914,102,12,0,430,306,0.69,0.17,8131.92
Equatorial Guinea,2021-03-28,6902,102,0,0,430,306,,0.0,8131.92
Equatorial Guinea,2021-03-27,6902,102,51,0,430,306,,0.0,8131.92
Equatorial Guinea,2021-03-26,6851,102,0,0,430,306,,0.0,8131.92
Equatorial Guinea,2021-03-25,6851,102,0,0,430,306,,0.0,8131.92
Equatorial Guinea,2021-03-24,6851,102,71,1,430,306,,0.0,8131.92
Equatorial Guinea,2021-03-23,6780,101,0,0,430,306,,0.0,8131.92
Equatorial Guinea,2021-03-22,6780,101,44,1,430,306,,0.0,8131.92
Equatorial Guinea,2021-03-21,6736,100,0,0,430,306,,0.0,8131.92
Equatorial Guinea,2021-03-20,6736,100,70,0,430,306,,0.0,8131.92
Equatorial Guinea,2021-03-19,6666,100,0,0,430,306,,0.0,8131.92
Equatorial Guinea,2021-03-18,6666,100,63,0,430,306,,0.0,8131.92
Equatorial Guinea,2021-03-17,6603,100,0,0,430,306,,0.0,8131.92
Equatorial Guinea,2021-03-16,6603,100,41,2,No Data,No Data,0.41,0.06,8131.92
Estonia,2021-05-06,124147,1187,366,4,8936,6736,27.35,11.1,23717.8
Estonia,2021-05-05,123781,1183,437,6,8531,6431,26.7,10.42,23717.8
Estonia,2021-05-04,123344,1177,401,5,8255,6223,26.15,9.98,23717.8
Estonia,2021-05-03,122943,1172,258,4,7989,6022,25.78,9.7,23717.8
Estonia,2021-05-02,122685,1168,235,2,7629,5751,25.6,9.44,23717.8
Estonia,2021-05-01,122450,1166,431,5,7622,5746,25.48,9.38,23717.8
Estonia,2021-04-30,122019,1161,362,3,7630,5752,25.41,9.22,23717.8
Estonia,2021-04-29,121657,1158,425,10,7210,5435,24.99,8.75,23717.8
Estonia,2021-04-28,121232,1148,396,0,6755,5092,24.37,8.26,23717.8
Estonia,2021-04-27,120836,1148,458,3,5881,4433,23.87,7.91,23717.8
Estonia,2021-04-26,120378,1145,163,2,5507,4151,23.6,7.66,23717.8
Estonia,2021-04-25,120215,1143,215,6,5418,4084,23.49,7.53,23717.8
Estonia,2021-04-24,120000,1137,390,11,5277,3978,23.4,7.44,23717.8
Estonia,2021-04-23,119610,1126,392,6,5133,3869,23.34,7.27,23717.8
Estonia,2021-04-22,119218,1120,429,11,5507,4151,22.91,7.03,23717.8
Estonia,2021-04-21,118789,1109,472,5,5640,4252,22.29,6.77,23717.8
Estonia,2021-04-20,118317,1104,535,4,5943,4480,21.96,6.71,23717.8
Estonia,2021-04-19,117782,1100,228,8,5747,4332,21.82,6.54,23717.8
Estonia,2021-04-18,117554,1092,543,10,5648,4258,21.72,6.44,23717.8
Estonia,2021-04-17,117011,1082,333,12,5494,4142,21.65,6.41,23717.8
Estonia,2021-04-16,116678,1070,478,6,5432,4095,21.55,6.35,23717.8
Estonia,2021-04-15,116200,1064,571,7,5305,3999,20.93,6.1,23717.8
Estonia,2021-04-14,115629,1057,549,8,5360,4041,20.23,5.86,23717.8
Estonia,2021-04-13,115080,1049,637,12,5188,3911,19.82,5.72,23717.8
Estonia,2021-04-12,114443,1037,269,9,5296,3992,19.65,5.67,23717.8
Estonia,2021-04-11,114174,1028,438,8,5523,4163,19.54,5.64,23717.8
Estonia,2021-04-10,113736,1020,638,14,6069,4575,19.52,5.64,23717.8
Estonia,2021-04-09,113098,1006,677,16,7039,5306,19.43,5.61,23717.8
Estonia,2021-04-08,112421,990,757,14,6081,4584,18.7,5.53,23717.8
Estonia,2021-04-07,111664,976,984,12,5943,4480,17.83,5.43,23717.8
Estonia,2021-04-06,110680,964,899,14,5937,4476,17.46,5.35,23717.8
Estonia,2021-04-05,109781,950,382,9,5930,4470,17.27,5.26,23717.8
Estonia,2021-04-04,109399,941,462,10,5756,4339,17.08,5.19,23717.8
Estonia,2021-04-03,108937,931,519,9,5240,3950,16.78,5.18,23717.8
Estonia,2021-04-02,108418,922,1165,14,4378,3300,16.19,5.13,23717.8
Estonia,2021-04-01,107253,908,829,6,4771,3597,15.92,5.1,23717.8
Estonia,2021-03-31,106424,902,1008,6,4498,3391,15.32,4.8,23717.8
Estonia,2021-03-30,105416,896,1202,17,4452,3356,14.98,4.69,23717.8
Estonia,2021-03-29,104214,879,584,11,4361,3288,14.79,4.61,23717.8
Estonia,2021-03-28,103630,868,892,8,4389,3309,14.64,4.59,23717.8
Estonia,2021-03-27,102738,860,1151,13,4505,3396,14.6,4.59,23717.8
Estonia,2021-03-26,101587,847,1150,11,4489,3384,14.44,4.57,23717.8
Estonia,2021-03-25,100437,836,1429,13,4766,3593,14.0,4.5,23717.8
Estonia,2021-03-24,99008,823,1552,14,4392,3311,13.36,4.38,23717.8
Estonia,2021-03-23,97456,809,1062,12,4360,3287,12.97,4.35,23717.8
Estonia,2021-03-22,96394,797,993,10,4592,3462,12.76,4.34,23717.8
Estonia,2021-03-21,95401,787,1373,7,4754,3584,12.61,4.3,23717.8
Estonia,2021-03-20,94028,780,1248,11,5318,4009,12.51,4.3,23717.8
Estonia,2021-03-19,92780,769,1749,11,5779,4356,12.35,4.29,23717.8
Estonia,2021-03-18,91031,758,1700,13,5642,4253,11.86,4.13,23717.8
Estonia,2021-03-17,89331,745,1783,6,6169,4650,11.36,4.07,23717.8
Estonia,2021-03-16,87548,739,1462,11,6314,4760,10.97,4.05,23717.8
Estonia,2021-03-15,86086,728,1279,9,6394,4820,10.69,3.99,23717.8
Estonia,2021-03-14,84807,719,935,9,6401,4825,10.43,3.97,23717.8
Estonia,2021-03-13,83872,710,1586,15,5788,4363,10.03,3.97,23717.8
Estonia,2021-03-12,82286,695,1357,9,5537,4174,9.63,3.96,23717.8
Estonia,2021-03-11,80929,686,1956,9,5457,4114,9.19,3.82,23717.8
Estonia,2021-03-10,78973,677,1482,8,4960,3739,8.58,3.6,23717.8
Estonia,2021-03-09,77491,669,1308,2,4797,3616,8.27,3.41,23717.8
Estonia,2021-03-08,76183,667,1180,14,4820,3634,7.97,3.33,23717.8
Estonia,2021-03-07,75003,653,1319,9,4790,3611,7.71,3.31,23717.8
Estonia,2021-03-06,73684,644,1540,7,4692,3537,7.64,3.31,23717.8
Estonia,2021-03-05,72144,637,1534,14,4365,3291,7.37,3.3,23717.8
Estonia,2021-03-04,70610,623,1417,8,4427,3337,6.95,3.19,23717.8
Estonia,2021-03-03,69193,615,1454,10,4270,3219,6.56,3.0,23717.8
