,Location,Date,Total_Confirmed,Total_Deaths,Daily_Confirmed,Daily_Deaths,daily_vaccinations,daily_vaccinations_per_million,gdppc
2062,Cambodia,2021-03-22,1788,4,35,1,18510,1107,1643.12
2063,Cambodia,2021-03-21,1753,3,175,1,18139,1085,1643.12
2064,Cambodia,2021-03-20,1578,2,0,0,18465,1104,1643.12
2065,Cambodia,2021-03-19,1578,2,0,1,19067,1140,1643.12
2066,Cambodia,2021-03-18,1578,1,37,0,19250,1151,1643.12
2067,Cambodia,2021-03-17,1541,1,36,0,20296,1214,1643.12
2068,Cambodia,2021-03-16,1505,1,180,0,21573,1290,1643.12
2069,Cambodia,2021-03-15,1325,1,0,0,21071,1260,1643.12
2070,Cambodia,2021-03-14,1325,1,20,0,21693,1298,1643.12
2071,Cambodia,2021-03-13,1305,1,41,0,21191,1267,1643.12
2072,Cambodia,2021-03-12,1264,1,39,0,20057,1200,1643.12
2073,Cambodia,2021-03-11,1225,1,62,1,19095,1142,1643.12
2074,Cambodia,2021-03-10,1163,0,39,0,16935,1013,1643.12
2075,Cambodia,2021-03-09,1124,0,113,0,15341,918,1643.12
2076,Cambodia,2021-03-08,1011,0,0,0,15938,953,1643.12
2077,Cambodia,2021-03-07,1011,0,24,0,16639,995,1643.12
2078,Cambodia,2021-03-06,987,0,34,0,18404,1101,1643.12
2079,Cambodia,2021-03-05,953,0,21,0,19454,1164,1643.12
2080,Cambodia,2021-03-04,932,0,23,0,19733,1180,1643.12
2081,Cambodia,2021-03-03,909,0,31,0,17872,1069,1643.12
2082,Cambodia,2021-03-02,878,0,34,0,15216,910,1643.12
2083,Cambodia,2021-03-01,844,0,24,0,11441,684,1643.12
2084,Cambodia,2021-02-28,820,0,15,0,8912,533,1643.12
2085,Cambodia,2021-02-27,805,0,38,0,6384,382,1643.12
2086,Cambodia,2021-02-26,767,0,26,0,3855,231,1643.12
2087,Cambodia,2021-02-25,741,0,44,0,1311,78,1643.12
2088,Cambodia,2021-02-24,697,0,64,0,1028,61,1643.12
2089,Cambodia,2021-02-23,633,0,40,0,683,41,1643.12
2090,Cambodia,2021-02-22,593,0,25,0,606,36,1643.12
2091,Cambodia,2021-02-21,568,0,35,0,529,32,1643.12
2092,Cambodia,2021-02-20,533,0,49,0,451,27,1643.12
2093,Cambodia,2021-02-19,484,0,0,0,374,22,1643.12
2094,Cambodia,2021-02-18,484,0,1,0,312,19,1643.12
2095,Cambodia,2021-02-17,483,0,4,0,249,15,1643.12
2096,Cambodia,2021-02-16,479,0,0,0,427,26,1643.12
2097,Cambodia,2021-02-15,479,0,0,0,456,27,1643.12
2098,Cambodia,2021-02-14,479,0,0,0,498,30,1643.12
2099,Cambodia,2021-02-13,479,0,0,0,560,33,1643.12
2100,Cambodia,2021-02-12,479,0,0,0,663,40,1643.12
2101,Cambodia,2021-02-11,479,0,1,0,871,52,1643.12
2102,Cambodia,2021-02-10,478,0,2,0,1492,89,1643.12
2103,Cameroon,2021-04-29,72250,1107,6252,116,624,24,1507.45
2104,Cameroon,2021-04-28,65998,991,0,0,624,24,1507.45
2105,Cameroon,2021-04-27,65998,991,0,0,624,24,1507.45
2106,Cameroon,2021-04-26,65998,991,0,0,624,24,1507.45
2107,Cameroon,2021-04-25,65998,991,0,0,624,24,1507.45
2108,Cameroon,2021-04-24,65998,991,0,0,624,24,1507.45
2109,Cameroon,2021-04-23,65998,991,1189,52,624,24,1507.45
2110,Cameroon,2021-04-22,64809,939,0,0,624,24,1507.45
2111,Cameroon,2021-04-21,64809,939,0,0,624,24,1507.45
2112,Cameroon,2021-04-20,64809,939,0,0,624,24,1507.45
2113,Cameroon,2021-04-19,64809,939,0,0,624,24,1507.45
2114,Cameroon,2021-04-18,64809,939,0,0,592,22,1507.45
2115,Cameroon,2021-04-17,64809,939,3078,20,586,22,1507.45
2116,Cameroon,2021-04-16,61731,919,0,0,579,22,1507.45
2117,Cameroon,2021-04-15,61731,919,0,0,568,21,1507.45
2118,Cameroon,2021-04-14,61731,919,0,0,549,21,1507.45
2119,Cameroon,2021-04-13,61731,919,0,0,512,19,1507.45
2120,Cameroon,2021-04-12,61731,919,0,0,400,15,1507.45
2121,Canada,2021-05-05,1266249,24437,7800,37,248829,6593,46189.66
2122,Canada,2021-05-04,1258449,24400,6638,66,245701,6510,46189.66
2123,Canada,2021-05-03,1251811,24334,10933,65,249101,6600,46189.66
2124,Canada,2021-05-02,1240878,24269,5966,24,254348,6739,46189.66
2125,Canada,2021-05-01,1234912,24245,6545,25,262739,6961,46189.66
2126,Canada,2021-04-30,1228367,24220,8259,55,270466,7166,46189.66
2127,Canada,2021-04-29,1220108,24165,9190,55,281891,7469,46189.66
2128,Canada,2021-04-28,1210918,24110,8246,62,289731,7677,46189.66
2129,Canada,2021-04-27,1202672,24048,6845,37,297558,7884,46189.66
2130,Canada,2021-04-26,1195827,24011,8836,61,294910,7814,46189.66
2131,Canada,2021-04-25,1186991,23950,6926,38,294916,7814,46189.66
2132,Canada,2021-04-24,1180065,23912,7368,42,290470,7696,46189.66
2133,Canada,2021-04-23,1172697,23870,8589,60,285887,7575,46189.66
2134,Canada,2021-04-22,1164108,23810,9055,49,279047,7394,46189.66
2135,Canada,2021-04-21,1155053,23761,8236,63,271326,7189,46189.66
2136,Canada,2021-04-20,1146817,23698,7226,49,268584,7116,46189.66
2137,Canada,2021-04-19,1139591,23649,10220,38,273217,7239,46189.66
2138,Canada,2021-04-18,1129371,23611,8209,39,283501,7512,46189.66
2139,Canada,2021-04-17,1121162,23572,7325,41,280737,7438,46189.66
2140,Canada,2021-04-16,1113837,23531,9329,49,279487,7405,46189.66
2141,Canada,2021-04-15,1104508,23482,9609,54,278964,7391,46189.66
2142,Canada,2021-04-14,1094899,23428,8994,58,272674,7225,46189.66
2143,Canada,2021-04-13,1085905,23370,7423,34,263245,6975,46189.66
2144,Canada,2021-04-12,1078482,23336,10718,42,253644,6720,46189.66
2145,Canada,2021-04-11,1067764,23294,7712,24,232002,6147,46189.66
2146,Canada,2021-04-10,1060052,23270,7492,34,222392,5892,46189.66
2147,Canada,2021-04-09,1052560,23236,9082,40,216033,5724,46189.66
2148,Canada,2021-04-08,1043478,23196,8236,36,193674,5132,46189.66
2149,Canada,2021-04-07,1035242,23160,7388,28,185681,4920,46189.66
2150,Canada,2021-04-06,1027854,23132,10724,49,183962,4874,46189.66
2151,Canada,2021-04-05,1017130,23083,8322,23,179165,4747,46189.66
2152,Canada,2021-04-04,1008808,23060,3512,22,179739,4762,46189.66
2153,Canada,2021-04-03,1005296,23038,7088,27,184358,4885,46189.66
2154,Canada,2021-04-02,998208,23011,3659,13,179451,4755,46189.66
2155,Canada,2021-04-01,994549,22998,5741,38,187556,4969,46189.66
2156,Canada,2021-03-31,988808,22960,8728,68,185215,4907,46189.66
2157,Canada,2021-03-30,980080,22892,3753,21,178230,4722,46189.66
2158,Canada,2021-03-29,976327,22871,6262,16,171525,4545,46189.66
2159,Canada,2021-03-28,970065,22855,4183,25,165664,4389,46189.66
2160,Canada,2021-03-27,965882,22830,4315,21,157830,4182,46189.66
2161,Canada,2021-03-26,961567,22809,5025,38,153088,4056,46189.66
2162,Canada,2021-03-25,956542,22771,5104,32,145375,3852,46189.66
2163,Canada,2021-03-24,951438,22739,3949,24,140554,3724,46189.66
2164,Canada,2021-03-23,947489,22715,3569,20,135995,3603,46189.66
2165,Canada,2021-03-22,943920,22695,4863,39,135608,3593,46189.66
2166,Canada,2021-03-21,939057,22656,3125,21,132517,3511,46189.66
2167,Canada,2021-03-20,935932,22635,3417,30,132668,3515,46189.66
2168,Canada,2021-03-19,932515,22605,4232,28,128450,3403,46189.66
2169,Canada,2021-03-18,928283,22577,3613,34,121002,3206,46189.66
2170,Canada,2021-03-17,924670,22543,3407,34,112672,2985,46189.66
2171,Canada,2021-03-16,921263,22509,2857,25,104008,2756,46189.66
2172,Canada,2021-03-15,918406,22484,3811,29,96777,2564,46189.66
2173,Canada,2021-03-14,914595,22455,2711,29,91354,2420,46189.66
2174,Canada,2021-03-13,911884,22426,3030,29,86341,2288,46189.66
2175,Canada,2021-03-12,908854,22397,3515,30,82141,2176,46189.66
2176,Canada,2021-03-11,905339,22367,3105,37,78557,2081,46189.66
2177,Canada,2021-03-10,902234,22330,3059,28,75656,2005,46189.66
2178,Canada,2021-03-09,899175,22302,2928,31,75002,1987,46189.66
2179,Canada,2021-03-08,896247,22271,4048,37,75381,1997,46189.66
2180,Canada,2021-03-07,892199,22234,2648,22,71447,1893,46189.66
2181,Canada,2021-03-06,889551,22212,2769,29,69884,1852,46189.66
2182,Canada,2021-03-05,886782,22183,2967,31,68067,1803,46189.66
2183,Canada,2021-03-04,883815,22152,2980,47,65423,1733,46189.66
2184,Canada,2021-03-03,880835,22105,2784,62,62734,1662,46189.66
2185,Canada,2021-03-02,878051,22043,2663,29,58824,1559,46189.66
2186,Canada,2021-03-01,875388,22014,3694,24,55441,1469,46189.66
2187,Canada,2021-02-28,871694,21990,2347,29,55812,1479,46189.66
2188,Canada,2021-02-27,869347,21961,2680,46,55208,1463,46189.66
2189,Canada,2021-02-26,866667,21915,3172,47,53490,1417,46189.66
2190,Canada,2021-02-25,863495,21868,3147,58,50719,1344,46189.66
2191,Canada,2021-02-24,860348,21810,2945,49,46166,1223,46189.66
2192,Canada,2021-02-23,857403,21761,3213,41,42508,1126,46189.66
2193,Canada,2021-02-22,854190,21720,3453,45,39336,1042,46189.66
2194,Canada,2021-02-21,850737,21675,2407,44,31925,846,46189.66
2195,Canada,2021-02-20,848330,21631,2657,50,28415,753,46189.66
2196,Canada,2021-02-19,845673,21581,3083,72,26062,691,46189.66
2197,Canada,2021-02-18,842590,21509,3435,70,24248,642,46189.66
2198,Canada,2021-02-17,839155,21439,2561,44,25017,663,46189.66
2199,Canada,2021-02-16,836594,21395,4219,97,26343,698,46189.66
2200,Canada,2021-02-15,832375,21298,1763,37,26288,697,46189.66
2201,Canada,2021-02-14,830612,21261,2204,23,27943,740,46189.66
2202,Canada,2021-02-13,828408,21238,3797,70,27244,722,46189.66
2203,Canada,2021-02-12,824611,21168,2679,79,25563,677,46189.66
2204,Canada,2021-02-11,821932,21089,3177,82,23803,631,46189.66
2205,Canada,2021-02-10,818755,21007,3268,93,21830,578,46189.66
2206,Canada,2021-02-09,815487,20914,2683,84,19474,516,46189.66
2207,Canada,2021-02-08,812804,20830,3803,70,17608,467,46189.66
2208,Canada,2021-02-07,809001,20760,3207,60,17153,454,46189.66
2209,Canada,2021-02-06,805794,20700,3264,93,16023,425,46189.66
2210,Canada,2021-02-05,802530,20607,4136,121,15100,400,46189.66
2211,Canada,2021-02-04,798394,20486,3982,125,14863,394,46189.66
2212,Canada,2021-02-03,794412,20361,3267,119,15735,417,46189.66
2213,Canada,2021-02-02,791145,20242,2948,97,17107,453,46189.66
2214,Canada,2021-02-01,788197,20145,4502,104,19363,513,46189.66
2215,Canada,2021-01-31,783695,20041,3933,83,20111,533,46189.66
2216,Canada,2021-01-30,779762,19958,4110,133,21568,571,46189.66
2217,Canada,2021-01-29,775652,19825,4827,149,22942,608,46189.66
2218,Canada,2021-01-28,770825,19676,4806,191,25309,671,46189.66
2219,Canada,2021-01-27,766019,19485,4320,93,27869,738,46189.66
2220,Canada,2021-01-26,761699,19392,4041,147,30686,813,46189.66
2221,Canada,2021-01-25,757658,19245,5617,126,32183,853,46189.66
2222,Canada,2021-01-24,752041,19119,4679,127,35101,930,46189.66
2223,Canada,2021-01-23,747362,18992,5094,105,36850,976,46189.66
2224,Canada,2021-01-22,742268,18887,5827,181,38417,1018,46189.66
2225,Canada,2021-01-21,736441,18706,6111,139,39910,1057,46189.66
2226,Canada,2021-01-20,730330,18567,5701,185,39576,1049,46189.66
2227,Canada,2021-01-19,724629,18382,5028,151,37880,1004,46189.66
2228,Canada,2021-01-18,719601,18231,6420,125,36517,968,46189.66
2229,Canada,2021-01-17,713181,18106,6284,128,35877,951,46189.66
2230,Canada,2021-01-16,706897,17978,6359,122,35293,935,46189.66
2231,Canada,2021-01-15,700538,17856,6880,170,35290,935,46189.66
2232,Canada,2021-01-14,693658,17686,7447,147,34292,909,46189.66
2233,Canada,2021-01-13,686211,17539,7139,180,33693,893,46189.66
2234,Canada,2021-01-12,679072,17359,6141,160,33328,883,46189.66
2235,Canada,2021-01-11,672931,17199,8325,125,31616,838,46189.66
2236,Canada,2021-01-10,664606,17074,7283,90,29367,778,46189.66
2237,Canada,2021-01-09,657323,16984,8393,138,26787,710,46189.66
2238,Canada,2021-01-08,648930,16846,9237,142,22409,594,46189.66
2239,Canada,2021-01-07,639693,16704,8227,165,17409,461,46189.66
2240,Canada,2021-01-06,631466,16539,8082,150,14174,376,46189.66
2241,Canada,2021-01-05,623384,16389,7250,142,12105,321,46189.66
2242,Canada,2021-01-04,616134,16247,10058,241,11184,296,46189.66
2243,Canada,2021-01-03,606076,16006,16141,92,8822,234,46189.66
2244,Canada,2021-01-02,589935,15914,4535,108,8616,228,46189.66
2245,Canada,2021-01-01,585400,15806,991,44,8342,221,46189.66
2246,Canada,2020-12-31,584409,15762,7143,112,7455,198,46189.66
2247,Canada,2020-12-30,577266,15650,8459,122,7008,186,46189.66
2248,Canada,2020-12-29,568807,15528,8189,200,6266,166,46189.66
2249,Canada,2020-12-28,560618,15328,6465,157,5512,146,46189.66
2250,Canada,2020-12-27,554153,15171,10100,120,5649,150,46189.66
2251,Canada,2020-12-26,544053,15051,3114,85,5218,138,46189.66
2252,Canada,2020-12-25,540939,14966,1749,64,4889,130,46189.66
2253,Canada,2020-12-24,539190,14902,6684,150,5457,145,46189.66
2254,Canada,2020-12-23,532506,14752,6921,145,4581,121,46189.66
2255,Canada,2020-12-22,525585,14607,6260,126,3697,98,46189.66
2256,Canada,2020-12-21,519325,14481,7577,107,2980,79,46189.66
2257,Canada,2020-12-20,511748,14374,6007,90,2122,56,46189.66
2258,Canada,2020-12-19,505741,14284,6459,104,2378,63,46189.66
2259,Canada,2020-12-18,499282,14180,6700,113,2792,74,46189.66
2260,Canada,2020-12-17,492582,14067,7006,156,2399,64,46189.66
2261,Canada,2020-12-16,485576,13911,6512,118,1509,40,46189.66
2262,Canada,2020-12-15,479064,13793,6244,116,718,19,46189.66
2263,Chile,2021-05-05,1222949,26726,3885,30,94664,4952,14896.45
2264,Chile,2021-05-04,1219064,26696,3249,37,95677,5005,14896.45
2265,Chile,2021-05-03,1215815,26659,4895,98,98445,5150,14896.45
2266,Chile,2021-05-02,1210920,26561,7165,104,107716,5635,14896.45
2267,Chile,2021-05-01,1203755,26457,5510,104,107687,5633,14896.45
2268,Chile,2021-04-30,1198245,26353,7254,106,109916,5750,14896.45
2269,Chile,2021-04-29,1190991,26247,6720,174,125527,6567,14896.45
2270,Chile,2021-04-28,1184271,26073,4499,53,132805,6947,14896.45
2271,Chile,2021-04-27,1179772,26020,4158,45,134426,7032,14896.45
2272,Chile,2021-04-26,1175614,25975,6078,119,136651,7148,14896.45
2273,Chile,2021-04-25,1169536,25856,6725,114,136136,7121,14896.45
2274,Chile,2021-04-24,1162811,25742,6909,101,136361,7133,14896.45
2275,Chile,2021-04-23,1155902,25641,7582,109,137016,7168,14896.45
2276,Chile,2021-04-22,1148320,25532,6917,179,138094,7224,14896.45
2277,Chile,2021-04-21,1141403,25353,5214,36,139013,7272,14896.45
2278,Chile,2021-04-20,1136189,25317,4849,40,146492,7663,14896.45
2279,Chile,2021-04-19,1131340,25277,6622,100,153412,8025,14896.45
2280,Chile,2021-04-18,1124718,25177,7370,122,159716,8355,14896.45
2281,Chile,2021-04-17,1117348,25055,8037,132,159692,8354,14896.45
2282,Chile,2021-04-16,1109311,24923,7613,157,160225,8382,14896.45
2283,Chile,2021-04-15,1101698,24766,7431,218,164219,8591,14896.45
2284,Chile,2021-04-14,1094267,24548,5557,30,169008,8841,14896.45
2285,Chile,2021-04-13,1088710,24518,5790,35,169651,8875,14896.45
2286,Chile,2021-04-12,1082920,24483,6421,137,170355,8912,14896.45
2287,Chile,2021-04-11,1076499,24346,7977,133,177223,9271,14896.45
2288,Chile,2021-04-10,1068522,24213,8101,105,177034,9261,14896.45
2289,Chile,2021-04-09,1060421,24108,9151,129,173797,9092,14896.45
2290,Chile,2021-04-08,1051270,23979,8248,183,143645,7514,14896.45
2291,Chile,2021-04-07,1043022,23796,5242,62,152787,7993,14896.45
2292,Chile,2021-04-06,1037780,23734,5168,57,159522,8345,14896.45
2293,Chile,2021-04-05,1032612,23677,5827,33,165075,8635,14896.45
2294,Chile,2021-04-04,1026785,23644,7307,120,162520,8502,14896.45
2295,Chile,2021-04-03,1019478,23524,7993,103,162559,8504,14896.45
2296,Chile,2021-04-02,1011485,23421,8079,93,164329,8596,14896.45
2297,Chile,2021-04-01,1003406,23328,7868,193,194300,10164,14896.45
2298,Chile,2021-03-31,995538,23135,6046,28,181290,9484,14896.45
2299,Chile,2021-03-30,989492,23107,5008,37,172424,9020,14896.45
2300,Chile,2021-03-29,984484,23070,7241,316,166657,8718,14896.45
2301,Chile,2021-03-28,977243,22754,7330,101,166605,8715,14896.45
2302,Chile,2021-03-27,969913,22653,7592,66,166981,8735,14896.45
2303,Chile,2021-03-26,962321,22587,7478,63,169627,8873,14896.45
2304,Chile,2021-03-25,954843,22524,7060,122,180159,9424,14896.45
2305,Chile,2021-03-24,947783,22402,4825,18,197643,10339,14896.45
2306,Chile,2021-03-23,942958,22384,4864,25,218958,11454,14896.45
2307,Chile,2021-03-22,938094,22359,6155,80,243577,12742,14896.45
2308,Chile,2021-03-21,931939,22279,6850,99,267042,13969,14896.45
2309,Chile,2021-03-20,925089,22180,7036,93,267408,13989,14896.45
2310,Chile,2021-03-19,918053,22087,6584,99,269736,14110,14896.45
2311,Chile,2021-03-18,911469,21988,7257,172,281699,14736,14896.45
2312,Chile,2021-03-17,904212,21816,3430,27,293538,15355,14896.45
2313,Chile,2021-03-16,900782,21789,4551,17,298458,15613,14896.45
2314,Chile,2021-03-15,896231,21772,5121,98,293703,15364,14896.45
2315,Chile,2021-03-14,891110,21674,5731,100,282342,14770,14896.45
2316,Chile,2021-03-13,885379,21574,5894,123,282539,14780,14896.45
2317,Chile,2021-03-12,879485,21451,5973,89,280160,14656,14896.45
2318,Chile,2021-03-11,873512,21362,5563,156,269236,14084,14896.45
2319,Chile,2021-03-10,867949,21206,3885,24,254037,13289,14896.45
2320,Chile,2021-03-09,864064,21182,3531,19,241276,12622,14896.45
2321,Chile,2021-03-08,860533,21163,4748,86,211971,11089,14896.45
2322,Chile,2021-03-07,855785,21077,5302,69,181539,9497,14896.45
2323,Chile,2021-03-06,850483,21008,5033,80,180453,9440,14896.45
2324,Chile,2021-03-05,845450,20928,5331,90,177054,9262,14896.45
2325,Chile,2021-03-04,840119,20838,4567,134,145685,7621,14896.45
2326,Chile,2021-03-03,835552,20704,3040,20,113625,5944,14896.45
2327,Chile,2021-03-02,832512,20684,2742,24,81400,4258,14896.45
2328,Chile,2021-03-01,829770,20660,5145,88,70392,3682,14896.45
2329,Chile,2021-02-28,824625,20572,3207,96,66193,3463,14896.45
2330,Chile,2021-02-27,821418,20476,4489,76,66309,3469,14896.45
2331,Chile,2021-02-26,816929,20400,4585,90,66260,3466,14896.45
2332,Chile,2021-02-25,812344,20310,4472,137,75398,3944,14896.45
2333,Chile,2021-02-24,807872,20173,2555,22,85285,4461,14896.45
2334,Chile,2021-02-23,805317,20151,2308,25,99831,5222,14896.45
2335,Chile,2021-02-22,803009,20126,3549,84,117801,6162,14896.45
2336,Chile,2021-02-21,799460,20042,3615,68,140338,7341,14896.45
2337,Chile,2021-02-20,795845,19974,3906,77,140810,7366,14896.45
2338,Chile,2021-02-19,791939,19897,3797,99,143653,7515,14896.45
2339,Chile,2021-02-18,788142,19798,3828,139,156127,8167,14896.45
2340,Chile,2021-02-17,784314,19659,2275,15,170254,8906,14896.45
2341,Chile,2021-02-16,782039,19644,2498,20,183512,9600,14896.45
2342,Chile,2021-02-15,779541,19624,3332,83,189485,9912,14896.45
2343,Chile,2021-02-14,776209,19541,3813,98,184826,9669,14896.45
2344,Chile,2021-02-13,772396,19443,3925,98,185422,9700,14896.45
2345,Chile,2021-02-12,768471,19345,4164,83,185181,9687,14896.45
2346,Chile,2021-02-11,764307,19262,3731,157,176593,9238,14896.45
2347,Chile,2021-02-10,760576,19105,2387,21,165450,8655,14896.45
2348,Chile,2021-02-09,758189,19084,2839,28,149663,7829,14896.45
2349,Chile,2021-02-08,755350,19056,3464,82,114136,5971,14896.45
2350,Chile,2021-02-07,751886,18974,3804,79,80808,4227,14896.45
2351,Chile,2021-02-06,748082,18895,4063,87,79574,4163,14896.45
2352,Chile,2021-02-05,744019,18808,3782,77,75595,3954,14896.45
2353,Chile,2021-02-04,740237,18731,3592,155,51398,2689,14896.45
2354,Chile,2021-02-03,736645,18576,2610,17,26229,1372,14896.45
2355,Chile,2021-02-02,734035,18559,3147,22,1890,99,14896.45
2356,Chile,2021-02-01,730888,18537,3779,85,94,5,14896.45
2357,Chile,2021-01-31,727109,18452,4209,113,297,16,14896.45
2358,Chile,2021-01-30,722900,18339,4151,82,297,16,14896.45
2359,Chile,2021-01-29,718749,18257,4606,83,297,16,14896.45
2360,Chile,2021-01-28,714143,18174,4255,134,355,19,14896.45
2361,Chile,2021-01-27,709888,18040,3388,17,792,41,14896.45
2362,Chile,2021-01-26,706500,18023,3322,24,2116,111,14896.45
2363,Chile,2021-01-25,703178,17999,4068,66,4793,251,14896.45
2364,Chile,2021-01-24,699110,17933,4463,79,6166,323,14896.45
2365,Chile,2021-01-23,694647,17854,4581,68,6166,323,14896.45
2366,Chile,2021-01-22,690066,17786,4959,84,6179,323,14896.45
2367,Chile,2021-01-21,685107,17702,4367,108,6610,346,14896.45
2368,Chile,2021-01-20,680740,17594,3589,21,7161,375,14896.45
2369,Chile,2021-01-19,677151,17573,3401,26,5979,313,14896.45
2370,Chile,2021-01-18,673750,17547,3918,70,3214,168,14896.45
2371,Chile,2021-01-17,669832,17477,4339,42,1638,86,14896.45
2372,Chile,2021-01-16,665493,17435,4313,66,1638,86,14896.45
2373,Chile,2021-01-15,661180,17369,4468,75,1625,85,14896.45
2374,Chile,2021-01-14,656712,17294,4187,90,1135,59,14896.45
2375,Chile,2021-01-13,652525,17204,3390,22,147,8,14896.45
2376,Chile,2021-01-12,649135,17182,3243,20,29,2,14896.45
2377,Chile,2021-01-11,645892,17162,3969,66,235,12,14896.45
2378,Chile,2021-01-10,641923,17096,4181,59,293,15,14896.45
2379,Chile,2021-01-09,637742,17037,4361,63,293,15,14896.45
2380,Chile,2021-01-08,633381,16974,4205,61,293,15,14896.45
2381,Chile,2021-01-07,629176,16913,3693,97,293,15,14896.45
2382,Chile,2021-01-06,625483,16816,2382,28,293,15,14896.45
2383,Chile,2021-01-05,623101,16788,2460,21,264,14,14896.45
2384,Chile,2021-01-04,620641,16767,2450,0,58,3,14896.45
2385,Chile,2021-01-03,618191,16767,2289,43,0,0,14896.45
2386,Chile,2021-01-02,615902,16724,3338,64,44,2,14896.45
2387,Chile,2021-01-01,612564,16660,3591,52,493,26,14896.45
2388,Chile,2020-12-31,608973,16608,2023,109,1176,62,14896.45
2389,Chile,2020-12-30,606950,16499,2964,11,1372,72,14896.45
2390,Chile,2020-12-29,603986,16488,1958,45,1646,86,14896.45
2391,Chile,2020-12-28,602028,16443,1923,0,2057,108,14896.45
2392,Chile,2020-12-27,600105,16443,1711,39,2743,143,14896.45
2393,Chile,2020-12-26,598394,16404,2563,46,3959,207,14896.45
2394,Chile,2020-12-25,595831,16358,1679,55,4778,250,14896.45
2395,China,2021-05-05,102571,4846,11,0,6531714,4538,10216.63
2396,China,2021-05-04,102560,4846,11,0,6945571,4826,10216.63
2397,China,2021-05-03,102549,4846,19,0,7202286,5004,10216.63
2398,China,2021-05-02,102530,4846,13,0,7205286,5006,10216.63
2399,China,2021-05-01,102517,4846,23,1,7156714,4972,10216.63
2400,China,2021-04-30,102494,4845,20,0,6997143,4861,10216.63
2401,China,2021-04-29,102474,4845,28,0,6034286,4192,10216.63
2402,China,2021-04-28,102446,4845,27,0,5673429,3942,10216.63
2403,China,2021-04-27,102419,4845,20,0,5289429,3675,10216.63
2404,China,2021-04-26,102399,4845,15,0,4923857,3421,10216.63
2405,China,2021-04-25,102384,4845,17,0,4682000,3253,10216.63
2406,China,2021-04-24,102367,4845,16,0,4357143,3027,10216.63
2407,China,2021-04-23,102351,4845,18,0,4103429,2851,10216.63
2408,China,2021-04-22,102333,4845,33,0,3955286,2748,10216.63
