Location,Date,Total_Confirmed,Total_Deaths,Daily_Confirmed,Daily_Deaths,daily_vaccinations,daily_vaccinations_per_million
Hungary,2021-04-06,691743,22098,1890,170,111210,11512
Hungary,2021-04-05,689853,21928,3874,213,95460,9882
Hungary,2021-04-04,685979,21715,6566,211,95159,9850
Hungary,2021-04-03,679413,21504,8637,242,89736,9289
Hungary,2021-04-02,670776,21262,9055,267,84114,8707
Hungary,2021-04-01,661721,20995,9288,258,88809,9193
Iceland,2021-04-30,6472,29,6,0,4366,12794
Iceland,2021-04-29,6466,29,10,0,2819,8261
Iceland,2021-04-28,6456,29,9,0,1798,5269
Iceland,2021-04-27,6447,29,18,0,2230,6535
Iceland,2021-04-26,6429,29,39,0,2661,7798
Iceland,2021-04-25,6390,29,0,0,2537,7434
Iceland,2021-04-24,6390,29,0,0,2413,7071
Iceland,2021-04-23,6390,29,11,0,2289,6708
Iceland,2021-04-22,6379,29,17,0,2325,6813
Iceland,2021-04-21,6362,29,12,0,1929,5653
Iceland,2021-04-20,6350,29,21,0,1749,5125
Iceland,2021-04-19,6329,29,43,0,1568,4595
Iceland,2021-04-18,6286,29,0,0,1631,4779
Iceland,2021-04-17,6286,29,0,0,1695,4967
Iceland,2021-04-16,6286,29,7,0,1758,5152
Iceland,2021-04-15,6279,29,4,0,2476,7256
Iceland,2021-04-14,6275,29,1,0,2391,7007
Iceland,2021-04-13,6274,29,7,0,2091,6127
Iceland,2021-04-12,6267,29,9,0,1791,5248
Iceland,2021-04-11,6258,29,0,0,1803,5284
Iceland,2021-04-10,6258,29,0,0,1815,5319
Iceland,2021-04-09,6258,29,2,0,1758,5152
Iceland,2021-04-08,6256,29,5,0,886,2596
Iceland,2021-04-07,6251,29,10,0,816,2391
Iceland,2021-04-06,6241,29,16,0,1158,3393
Iceland,2021-04-05,6225,29,0,0,1499,4393
Iceland,2021-04-04,6225,29,0,0,1629,4774
Iceland,2021-04-03,6225,29,20,0,1758,5152
Iceland,2021-04-02,6205,29,0,0,1957,5735
Iceland,2021-04-01,6205,29,0,0,1946,5703
India,2021-04-30,19164969,211853,401993,3523,2442854,1770
India,2021-04-29,18762976,208330,386555,3498,2359166,1710
India,2021-04-28,18376421,204832,379308,3645,2486755,1802
India,2021-04-27,17997113,201187,360927,3293,2355946,1707
India,2021-04-26,17636186,197894,323023,2771,2199405,1594
India,2021-04-25,17313163,195123,352991,2812,2190372,1587
India,2021-04-24,16960172,192311,349691,2767,2059866,1493
India,2021-04-23,16610481,189544,346786,2624,2137213,1549
India,2021-04-22,16263695,186920,332921,2263,2218728,1608
India,2021-04-21,15930774,184657,314644,2104,2164695,1569
India,2021-04-20,15616130,182553,295158,2023,2458290,1781
India,2021-04-19,15320972,180530,259167,1761,2656575,1925
India,2021-04-18,15061805,178769,273802,1619,2760572,2000
India,2021-04-17,14788003,177150,261394,1501,3003920,2177
India,2021-04-16,14526609,175649,234692,1341,3123212,2263
India,2021-04-15,14291917,174308,217353,1185,3269892,2369
India,2021-04-14,14074564,173123,200739,1038,3470652,2515
India,2021-04-13,13873825,172085,184372,1027,3443158,2495
India,2021-04-12,13689453,171058,161736,879,3631737,2632
India,2021-04-11,13527717,170179,168912,904,3631915,2632
India,2021-04-10,13358805,169275,152879,839,3659357,2652
India,2021-04-09,13205926,168436,145384,794,3574409,2590
India,2021-04-08,13060542,167642,131968,780,3649303,2644
India,2021-04-07,12928574,166862,126789,685,3582968,2596
India,2021-04-06,12801785,166177,115736,630,3431874,2487
India,2021-04-05,12686049,165547,96982,446,3142510,2277
India,2021-04-04,12589067,165101,103558,478,2653533,1923
India,2021-04-03,12485509,164623,93249,513,2244267,1626
India,2021-04-02,12392260,164110,89129,714,2134932,1547
India,2021-04-01,12303131,163396,81466,469,1897814,1375
Indonesia,2021-04-30,1668368,45521,5500,187,249423,912
Indonesia,2021-04-29,1662868,45334,5833,218,281327,1029
Indonesia,2021-04-28,1657035,45116,5241,177,273892,1001
Indonesia,2021-04-27,1651794,44939,4656,168,279349,1021
Indonesia,2021-04-26,1647138,44771,5944,177,259704,949
Indonesia,2021-04-25,1641194,44594,4402,94,244617,894
Indonesia,2021-04-24,1636792,44500,4544,154,250632,916
Indonesia,2021-04-23,1632248,44346,5436,174,246720,902
Indonesia,2021-04-22,1626812,44172,6243,165,203169,743
Indonesia,2021-04-21,1620569,44007,5720,230,233712,854
Indonesia,2021-04-20,1614849,43777,5549,210,209079,764
Indonesia,2021-04-19,1609300,43567,4952,143,203197,743
Indonesia,2021-04-18,1604348,43424,4585,96,216628,792
Indonesia,2021-04-17,1599763,43328,5041,132,230058,841
Indonesia,2021-04-16,1594722,43196,5363,123,288403,1054
Indonesia,2021-04-15,1589359,43073,6177,167,346749,1268
Indonesia,2021-04-14,1583182,42906,5656,124,320885,1173
Indonesia,2021-04-13,1577526,42782,5702,126,336977,1232
Indonesia,2021-04-12,1571824,42656,4829,126,364530,1333
Indonesia,2021-04-11,1566995,42530,4127,87,384734,1407
Indonesia,2021-04-10,1562868,42443,4723,95,373020,1364
Indonesia,2021-04-09,1558145,42348,5265,121,326318,1193
Indonesia,2021-04-08,1552880,42227,5504,163,263637,964
Indonesia,2021-04-07,1547376,42064,4860,87,298168,1090
Indonesia,2021-04-06,1542516,41977,4549,162,297219,1087
Indonesia,2021-04-05,1537967,41815,3712,146,283083,1035
Indonesia,2021-04-04,1534255,41669,6731,427,268948,983
Indonesia,2021-04-03,1527524,41242,4345,91,292160,1068
Indonesia,2021-04-02,1523179,41151,5325,97,268524,982
Indonesia,2021-04-01,1517854,41054,6142,196,354340,1295
Iran,2021-04-30,2499077,71758,19272,407,50809,605
Iran,2021-04-29,2479805,71351,19899,385,47913,570
Iran,2021-04-28,2459906,70966,21713,434,42035,500
Iran,2021-04-27,2438193,70532,20963,462,38810,462
Iran,2021-04-26,2417230,70070,21026,496,42587,507
Iran,2021-04-25,2396204,69574,19165,454,38621,460
Iran,2021-04-24,2377039,69120,18230,374,34655,413
Iran,2021-04-23,2358809,68746,22904,380,30689,365
Iran,2021-04-22,2335905,68366,24092,453,26723,318
Iran,2021-04-21,2311813,67913,24886,388,25981,309
Iran,2021-04-20,2286927,67525,25492,395,23873,284
Iran,2021-04-19,2261435,67130,24346,398,14764,176
Iran,2021-04-18,2237089,66732,21644,405,13398,160
Iran,2021-04-17,2215445,66327,21312,319,12031,143
Iran,2021-04-16,2194133,66008,25261,328,10664,127
Iran,2021-04-15,2168872,65680,25078,321,9297,111
Iran,2021-04-14,2143794,65359,25582,304,7931,94
Iran,2021-04-13,2118212,65055,24760,291,7931,94
Iran,2021-04-12,2093452,64764,23311,274,7931,94
Iran,2021-04-11,2070141,64490,21063,258,7931,94
Iran,2021-04-10,2049078,64232,19666,193,7931,94
Iran,2021-04-09,2029412,64039,22478,155,7931,94
Iran,2021-04-08,2006934,63884,22586,185,7931,94
Iran,2021-04-07,1984348,63699,20954,193,7931,94
Iran,2021-04-06,1963394,63506,17430,174,7931,94
Iran,2021-04-05,1945964,63332,13890,172,7931,94
Iran,2021-04-04,1932074,63160,11680,161,7931,94
Iran,2021-04-03,1920394,62999,11420,123,7931,94
Iran,2021-04-02,1908974,62876,11660,117,10292,123
Iran,2021-04-01,1897314,62759,11750,94,12654,151
Iraq,2021-04-23,1018321,15174,8017,46,14352,357
Iraq,2021-04-22,1010304,15128,8450,30,13907,346
Iraq,2021-04-21,1001854,15098,8696,38,13462,335
Iraq,2021-04-20,993158,15060,8208,34,13017,324
Iraq,2021-04-19,984950,15026,7775,45,12573,313
Iraq,2021-04-18,977175,14981,6188,33,11542,287
Iraq,2021-04-17,970987,14948,6552,33,10511,261
Iraq,2021-04-16,964435,14915,7575,30,9480,236
Iraq,2021-04-15,956860,14885,7810,49,8894,221
Iraq,2021-04-14,949050,14836,7972,40,8308,207
Iraq,2021-04-13,941078,14796,8179,39,7722,192
Iraq,2021-04-12,932899,14757,7953,44,7137,177
Iraq,2021-04-11,924946,14713,6791,35,7543,188
Iraq,2021-04-10,918155,14678,6779,37,8102,201
Iraq,2021-04-09,911376,14641,7937,35,8661,215
Iraq,2021-04-08,903439,14606,7817,34,9220,229
Iraq,2021-04-07,895622,14572,8331,37,9779,243
Iraq,2021-04-06,887291,14535,7300,33,10338,257
Iraq,2021-04-05,879991,14502,6423,39,10897,271
Iraq,2021-04-04,873568,14463,5368,33,9607,239
Iraq,2021-04-03,868200,14430,5379,40,8165,203
Iraq,2021-04-02,862821,14390,5882,30,6723,167
Iraq,2021-04-01,856939,14360,6015,37,5281,131
Ireland,2021-04-28,247857,4896,368,12,30174,6111
Ireland,2021-04-27,247489,4884,420,10,30210,6118
Ireland,2021-04-26,247069,4874,436,1,27604,5590
Ireland,2021-04-25,246633,4873,429,1,27086,5485
Ireland,2021-04-24,246204,4872,461,5,25956,5257
Ireland,2021-04-23,245743,4867,433,1,24510,4964
Ireland,2021-04-22,245310,4866,615,10,23212,4701
Ireland,2021-04-21,244695,4856,398,9,22118,4479
Ireland,2021-04-20,244297,4847,386,11,20857,4224
Ireland,2021-04-19,243911,4836,403,0,21214,4296
Ireland,2021-04-18,243508,4836,270,1,20685,4189
Ireland,2021-04-17,243238,4835,419,4,21324,4319
Ireland,2021-04-16,242819,4831,417,11,20348,4121
Ireland,2021-04-15,242402,4820,297,8,17512,3547
Ireland,2021-04-14,242105,4812,421,9,14677,2972
Ireland,2021-04-13,241684,4803,354,18,19011,3850
Ireland,2021-04-12,241330,4785,385,0,19333,3915
Ireland,2021-04-11,240945,4785,302,2,18152,3676
Ireland,2021-04-10,240643,4783,451,14,17496,3543
Ireland,2021-04-09,240192,4769,469,32,17434,3531
Ireland,2021-04-08,239723,4737,398,5,19817,4013
Ireland,2021-04-07,239325,4732,418,5,21829,4421
Ireland,2021-04-06,238907,4727,441,9,17332,3510
Ireland,2021-04-05,238466,4718,318,0,17315,3507
Ireland,2021-04-04,238148,4718,453,3,18580,3763
Ireland,2021-04-03,237695,4715,508,2,18546,3756
Ireland,2021-04-02,237187,4713,587,8,19616,3973
Ireland,2021-04-01,236600,4705,746,18,19030,3854
Israel,2021-04-30,838481,6363,74,1,9223,1066
Israel,2021-04-29,838407,6362,84,1,9629,1112
Israel,2021-04-28,838323,6361,106,2,9655,1115
Israel,2021-04-27,838217,6359,110,6,9899,1144
Israel,2021-04-26,838107,6353,83,1,10693,1235
Israel,2021-04-25,838024,6352,50,2,11318,1308
Israel,2021-04-24,837974,6350,82,4,12498,1444
Israel,2021-04-23,837892,6346,85,0,12603,1456
Israel,2021-04-22,837807,6346,315,0,13139,1518
Israel,2021-04-21,837492,6346,135,1,11365,1313
Israel,2021-04-20,837357,6345,139,4,10704,1237
Israel,2021-04-19,837218,6341,171,6,9830,1136
Israel,2021-04-18,837047,6335,164,4,11637,1344
Israel,2021-04-17,836883,6331,-53,15,12496,1444
Israel,2021-04-16,836936,6316,34,1,12852,1485
Israel,2021-04-15,836902,6315,312,3,12853,1485
Israel,2021-04-14,836590,6312,256,3,17425,2013
Israel,2021-04-13,836334,6309,176,5,20292,2344
Israel,2021-04-12,836158,6304,225,8,23259,2687
Israel,2021-04-11,835933,6296,120,4,23731,2742
Israel,2021-04-10,835813,6292,139,12,24978,2886
Israel,2021-04-09,835674,6280,188,1,24848,2871
Israel,2021-04-08,835486,6279,270,13,25005,2889
Israel,2021-04-07,835216,6266,296,9,24118,2786
Israel,2021-04-06,834920,6257,317,9,23947,2767
Israel,2021-04-05,834603,6248,356,5,23823,2752
Israel,2021-04-04,834247,6243,177,7,24392,2818
Israel,2021-04-03,834070,6236,363,16,20397,2357
Israel,2021-04-02,833707,6220,251,0,20639,2384
Israel,2021-04-01,833456,6220,351,11,21565,2491
Italy,2021-04-30,4022653,120807,13445,263,394711,6528
Italy,2021-04-29,4009208,120544,14314,288,381365,6308
Italy,2021-04-28,3994894,120256,13382,344,364056,6021
Italy,2021-04-27,3981512,119912,10398,373,359662,5949
Italy,2021-04-26,3971114,119539,8440,301,354583,5865
Italy,2021-04-25,3962674,119238,13157,217,349920,5787
Italy,2021-04-24,3949517,119021,13814,322,346396,5729
Italy,2021-04-23,3935703,118699,14758,342,342628,5667
Italy,2021-04-22,3920945,118357,16046,360,339384,5613
Italy,2021-04-21,3904899,117997,13836,364,332797,5504
Italy,2021-04-20,3891063,117633,12069,390,325318,5381
Italy,2021-04-19,3878994,117243,8863,316,318951,5275
Italy,2021-04-18,3870131,116927,12688,251,312766,5173
Italy,2021-04-17,3857443,116676,15364,310,307081,5079
Italy,2021-04-16,3842079,116366,15923,429,301817,4992
Italy,2021-04-15,3826156,115937,16963,380,295437,4886
Italy,2021-04-14,3809193,115557,16160,469,293099,4848
Italy,2021-04-13,3793033,115088,13439,476,293438,4853
Italy,2021-04-12,3779594,114612,9780,358,292766,4842
Italy,2021-04-11,3769814,114254,15737,331,279208,4618
Italy,2021-04-10,3754077,113923,17551,344,264242,4370
Italy,2021-04-09,3736526,113579,18924,718,251405,4158
Italy,2021-04-08,3717602,112861,17209,487,243853,4033
Italy,2021-04-07,3700393,112374,13686,627,236858,3917
Italy,2021-04-06,3686707,111747,7763,421,234133,3872
Italy,2021-04-05,3678944,111326,10680,296,231671,3832
Italy,2021-04-04,3668264,111030,18017,326,241501,3994
Italy,2021-04-03,3650247,110704,21247,376,250886,4149
Italy,2021-04-02,3629000,110328,21917,481,252367,4174
Italy,2021-04-01,3607083,109847,22184,501,250463,4142
Jamaica,2021-04-13,42924,682,161,6,13076,4416
Jamaica,2021-04-12,42763,676,263,4,11045,3730
Jamaica,2021-04-11,42500,672,381,3,9014,3044
Jamaica,2021-04-10,42119,669,276,8,6983,2358
Jamaica,2021-04-09,41843,661,239,15,4952,1672
Jamaica,2021-04-08,41604,646,204,15,2922,987
Jamaica,2021-04-07,41400,631,72,9,1014,342
Jamaica,2021-04-06,41328,622,315,4,655,221
Jamaica,2021-04-05,41013,618,350,3,778,263
Jamaica,2021-04-04,40663,615,214,2,902,305
Jamaica,2021-04-03,40449,613,482,6,1025,346
Jamaica,2021-04-02,39967,607,424,8,1148,388
Jamaica,2021-04-01,39543,599,306,3,1272,430
Japan,2021-04-29,588580,10160,7914,108,138953,1099
Japan,2021-04-28,580666,10052,3796,21,143316,1133
Japan,2021-04-27,576870,10031,4966,63,147864,1169
Japan,2021-04-26,571904,9968,3283,29,135090,1068
Japan,2021-04-25,568621,9939,4623,49,112568,890
Japan,2021-04-24,563998,9890,5622,56,106632,843
Japan,2021-04-23,558376,9834,5014,56,100696,796
Japan,2021-04-22,553362,9778,5526,41,94759,749
Japan,2021-04-21,547836,9737,5369,55,79334,627
Japan,2021-04-20,542467,9682,4973,53,63462,502
Japan,2021-04-19,537494,9629,2274,19,52041,411
Japan,2021-04-18,535220,9610,4111,17,38887,307
Japan,2021-04-17,531109,9593,4802,41,39920,316
Japan,2021-04-16,526307,9552,4511,46,40953,324
Japan,2021-04-15,521796,9506,4515,35,52303,414
Japan,2021-04-14,517281,9471,5482,49,57991,459
Japan,2021-04-13,511799,9422,3449,29,65374,517
Japan,2021-04-12,508350,9393,2113,24,70530,558
Japan,2021-04-11,506237,9369,2700,17,70630,558
Japan,2021-04-10,503537,9352,3706,27,70731,559
Japan,2021-04-09,499831,9325,3480,14,70831,560
Japan,2021-04-08,496351,9311,3491,25,62499,494
Japan,2021-04-07,492860,9286,3453,35,55767,441
Japan,2021-04-06,489407,9251,2615,22,48405,383
Japan,2021-04-05,486792,9229,1566,19,43746,346
Japan,2021-04-04,485226,9210,2522,12,42203,334
Japan,2021-04-03,482704,9198,2751,7,40661,321
Japan,2021-04-02,479953,9191,2714,18,39118,309
Japan,2021-04-01,477239,9173,2598,18,39284,311
Jordan,2021-04-29,709817,8801,1552,47,18787,1841
Jordan,2021-04-28,708265,8754,1910,47,18787,1841
Jordan,2021-04-27,706355,8707,1815,47,18787,1841
Jordan,2021-04-26,704540,8660,2386,45,18787,1841
Jordan,2021-04-25,702154,8615,1731,52,18012,1765
Jordan,2021-04-24,700423,8563,1259,49,17238,1689
Jordan,2021-04-23,699164,8514,1677,40,16463,1614
Jordan,2021-04-22,697487,8474,2097,45,15689,1538
Jordan,2021-04-21,695390,8429,3209,57,14914,1462
Jordan,2021-04-20,692181,8372,2699,64,15102,1480
Jordan,2021-04-19,689482,8308,3509,62,15289,1498
Jordan,2021-04-18,685973,8246,2507,68,16251,1593
Jordan,2021-04-17,683466,8178,1596,61,17213,1687
Jordan,2021-04-16,681870,8117,2732,60,18175,1781
Jordan,2021-04-15,679138,8057,2963,70,19137,1876
Jordan,2021-04-14,676175,7987,4085,50,20099,1970
Jordan,2021-04-13,672090,7937,2790,82,19287,1890
Jordan,2021-04-12,669300,7855,3565,82,18475,1811
Jordan,2021-04-11,665735,7773,3340,65,17664,1731
Jordan,2021-04-10,662395,7708,3145,62,16852,1652
Jordan,2021-04-09,659250,7646,3794,81,16040,1572
Jordan,2021-04-08,655456,7565,4775,96,15228,1492
Jordan,2021-04-07,650681,7469,5232,86,14416,1413
Jordan,2021-04-06,645449,7383,6005,100,14416,1413
Jordan,2021-04-05,639444,7283,6537,82,14477,1419
Jordan,2021-04-04,632907,7201,6032,71,14538,1425
Jordan,2021-04-03,626875,7130,4042,91,14600,1431
Jordan,2021-04-02,622833,7039,4774,99,14661,1437
Jordan,2021-04-01,618059,6940,6482,82,14722,1443
Kazakhstan,2021-04-28,369704,3331,2995,5,95239,5072
Kazakhstan,2021-04-27,366709,3326,2838,4,36129,1924
Kazakhstan,2021-04-26,363871,3322,2296,7,31562,1681
Kazakhstan,2021-04-25,361575,3315,2741,4,26994,1438
Kazakhstan,2021-04-24,358834,3311,2916,7,30532,1626
Kazakhstan,2021-04-23,355918,3304,2930,0,37099,1976
Kazakhstan,2021-04-22,352988,3304,3001,3,43666,2326
Kazakhstan,2021-04-21,349987,3301,3016,4,44507,2370
Kazakhstan,2021-04-20,346971,3297,2831,3,52612,2802
Kazakhstan,2021-04-19,344140,3294,2541,3,60717,3234
Kazakhstan,2021-04-18,341599,3291,2835,3,63183,3365
Kazakhstan,2021-04-17,338764,3288,2896,6,57543,3065
Kazakhstan,2021-04-16,335868,3282,2822,0,49421,2632
Kazakhstan,2021-04-15,333046,3282,2727,1,41300,2200
Kazakhstan,2021-04-14,330319,3281,2726,5,33178,1767
Kazakhstan,2021-04-13,327593,3276,2359,5,25056,1334
Kazakhstan,2021-04-12,325234,3271,2027,4,16934,902
Kazakhstan,2021-04-11,323207,3267,2326,0,14451,770
Kazakhstan,2021-04-10,320881,3267,2944,5,11969,637
Kazakhstan,2021-04-09,317937,3262,2835,1,11969,637
Kazakhstan,2021-04-08,315102,3261,2544,3,11969,637
Kazakhstan,2021-04-07,312558,3258,2802,9,11969,637
Kazakhstan,2021-04-06,309756,3249,2080,0,11969,637
Kazakhstan,2021-04-05,307676,3249,1816,7,11969,637
Kazakhstan,2021-04-04,305860,3242,1938,2,11969,637
Kazakhstan,2021-04-03,303922,3240,2104,4,11969,637
Kazakhstan,2021-04-02,301818,3236,2192,2,11969,637
Kazakhstan,2021-04-01,299626,3234,2154,2,11969,637
Kenya,2021-04-28,158326,2688,834,23,14659,273
Kenya,2021-04-27,157492,2665,511,22,15388,286
Kenya,2021-04-26,156981,2643,194,21,16117,300
Kenya,2021-04-25,156787,2622,469,19,16847,313
Kenya,2021-04-24,156318,2603,1153,20,17576,327
Kenya,2021-04-23,155165,2583,773,23,18305,340
Kenya,2021-04-22,154392,2560,904,20,22098,411
Kenya,2021-04-21,153488,2540,965,21,25890,481
Kenya,2021-04-20,152523,2519,629,18,26571,494
Kenya,2021-04-19,151894,2501,241,20,27253,507
Kenya,2021-04-18,151653,2481,366,18,27935,520
Kenya,2021-04-17,151287,2463,1027,20,28617,532
Kenya,2021-04-16,150260,2443,1041,19,29299,545
Kenya,2021-04-15,149219,2424,1091,4,26918,501
Kenya,2021-04-14,148128,2420,981,26,32732,609
Kenya,2021-04-13,147147,2394,991,26,34358,639
Kenya,2021-04-12,146156,2368,486,20,35985,669
Kenya,2021-04-11,145670,2348,486,18,37611,699
Kenya,2021-04-10,145184,2330,1030,21,39237,730
Kenya,2021-04-09,144154,2309,1091,17,37383,695
Kenya,2021-04-08,143063,2292,1698,16,35528,661
Kenya,2021-04-07,141365,2276,1523,18,25479,474
Kenya,2021-04-06,139842,2258,394,14,22388,416
Kenya,2021-04-05,139448,2244,460,20,19297,359
Kenya,2021-04-04,138988,2224,911,18,16206,301
Kenya,2021-04-03,138077,2206,1184,20,13116,244
Kenya,2021-04-02,136893,2186,1851,19,13506,251
Kenya,2021-04-01,135042,2167,984,14,13729,255
Kosovo,2021-04-23,102720,2115,0,0,1240,642
Kosovo,2021-04-22,102720,2115,888,10,1263,653
Kosovo,2021-04-21,101832,2105,0,0,1287,666
Kosovo,2021-04-20,101832,2105,641,25,1233,638
Kosovo,2021-04-19,101191,2080,0,0,1180,611
Kosovo,2021-04-18,101191,2080,862,19,1127,583
Kosovo,2021-04-17,100329,2061,0,0,1050,543
Kosovo,2021-04-16,100329,2061,1119,31,974,504
Kosovo,2021-04-15,99210,2030,0,0,897,464
Kosovo,2021-04-14,99210,2030,1195,26,820,424
Kosovo,2021-04-13,98015,2004,2129,36,820,424
Kosovo,2021-04-12,95886,1968,0,0,820,424
Kosovo,2021-04-11,95886,1968,0,0,820,424
Kosovo,2021-04-10,95886,1968,0,0,960,497
Kosovo,2021-04-09,95886,1968,0,0,860,445
Kosovo,2021-04-08,95886,1968,871,12,759,393
Kosovo,2021-04-07,95015,1956,685,14,659,341
Kosovo,2021-04-06,94330,1942,3251,50,558,289
Kosovo,2021-04-05,91079,1892,0,0,458,237
Kosovo,2021-04-04,91079,1892,0,0,357,185
Kosovo,2021-04-03,91079,1892,0,0,117,61
Kosovo,2021-04-02,91079,1892,0,0,117,61
Kosovo,2021-04-01,91079,1892,1898,26,117,61
Kuwait,2021-04-25,266949,1516,1545,5,20000,4683
Kuwait,2021-04-24,265404,1511,1206,9,18965,4441
Kuwait,2021-04-23,264198,1502,1432,9,17931,4199
Kuwait,2021-04-22,262766,1493,1459,11,16896,3956
Kuwait,2021-04-21,261307,1482,1439,14,15861,3714
Kuwait,2021-04-20,259868,1468,1371,12,14826,3472
Kuwait,2021-04-19,258497,1456,1510,8,13792,3230
Kuwait,2021-04-18,256987,1448,1127,8,12757,2987
Kuwait,2021-04-17,255860,1440,1388,4,12757,2987
Kuwait,2021-04-16,254472,1436,1406,8,12757,2987
Kuwait,2021-04-15,253066,1428,1391,5,12757,2987
Kuwait,2021-04-14,251675,1423,1402,4,12757,2987
Kuwait,2021-04-13,250273,1419,1544,7,12757,2987
Kuwait,2021-04-12,248729,1412,1635,5,12757,2987
Kuwait,2021-04-11,247094,1407,1390,4,12757,2987
Kuwait,2021-04-10,245704,1403,1379,10,12757,2987
Kuwait,2021-04-09,244325,1393,1477,10,12757,2987
Kuwait,2021-04-08,242848,1383,1379,4,12757,2987
Kuwait,2021-04-07,241469,1379,1517,6,12757,2987
Kuwait,2021-04-06,239952,1373,1403,8,12757,2987
Kuwait,2021-04-05,238549,1365,1357,12,12757,2987
Kuwait,2021-04-04,237192,1353,1203,14,12299,2880
Kuwait,2021-04-03,235989,1339,1235,12,11841,2773
Kuwait,2021-04-02,234754,1327,1233,8,11383,2665
Kuwait,2021-04-01,233521,1319,1418,6,10925,2558
Kyrgyzstan,2021-04-12,90372,1528,145,6,203,31
Kyrgyzstan,2021-04-11,90227,1522,208,3,179,27
Kyrgyzstan,2021-04-10,90019,1519,208,3,156,24
Kyrgyzstan,2021-04-09,89811,1516,151,0,132,20
Kyrgyzstan,2021-04-08,89660,1516,222,4,109,17
Kyrgyzstan,2021-04-07,89438,1512,161,3,85,13
Kyrgyzstan,2021-04-06,89277,1509,124,2,85,13
Kyrgyzstan,2021-04-05,89153,1507,139,1,85,13
Kyrgyzstan,2021-04-04,89014,1506,172,4,85,13
Kyrgyzstan,2021-04-03,88842,1502,142,2,85,13
Kyrgyzstan,2021-04-02,88700,1500,162,0,85,13
Kyrgyzstan,2021-04-01,88538,1500,0,0,85,13
Laos,2021-04-26,436,0,113,0,6766,930
Laos,2021-04-25,323,0,76,0,6698,921
Laos,2021-04-24,247,0,88,0,6139,844
Laos,2021-04-23,159,0,65,0,4550,625
Laos,2021-04-22,94,0,6,0,2962,407
Laos,2021-04-21,88,0,28,0,2189,301
Laos,2021-04-20,60,0,2,0,1664,229
Laos,2021-04-19,58,0,0,0,1139,157
Laos,2021-04-18,58,0,0,0,1590,219
Laos,2021-04-17,58,0,4,0,2042,281
Laos,2021-04-16,54,0,1,0,2494,343
Laos,2021-04-15,53,0,0,0,2945,405
Laos,2021-04-14,53,0,1,0,3397,467
Laos,2021-04-13,52,0,0,0,3397,467
Laos,2021-04-12,52,0,1,0,3397,467
Laos,2021-04-11,51,0,2,0,3397,467
Laos,2021-04-10,49,0,0,0,3397,467
Laos,2021-04-09,49,0,0,0,3397,467
Laos,2021-04-08,49,0,0,0,3397,467
Laos,2021-04-07,49,0,0,0,3397,467
