,country,iso_code,date,daily_vaccinations,daily_vaccinations_per_million
9317,Montserrat,MSR,2021-04-14,15,3001
9318,Montserrat,MSR,2021-04-15,16,3201
9319,Montserrat,MSR,2021-04-16,17,3401
9320,Montserrat,MSR,2021-04-17,18,3601
9321,Montserrat,MSR,2021-04-18,19,3801
9322,Montserrat,MSR,2021-04-19,20,4001
9323,Montserrat,MSR,2021-04-20,21,4201
9324,Montserrat,MSR,2021-04-21,23,4601
9325,Morocco,MAR,2021-01-28,No Data,No Data
9326,Morocco,MAR,2021-01-29,45000,1219
9327,Morocco,MAR,2021-01-30,45000,1219
9328,Morocco,MAR,2021-01-31,42000,1138
9329,Morocco,MAR,2021-02-01,50020,1355
9330,Morocco,MAR,2021-02-02,51458,1394
9331,Morocco,MAR,2021-02-03,51400,1393
9332,Morocco,MAR,2021-02-04,50246,1361
9333,Morocco,MAR,2021-02-05,51891,1406
9334,Morocco,MAR,2021-02-06,53424,1447
9335,Morocco,MAR,2021-02-07,54437,1475
9336,Morocco,MAR,2021-02-08,50010,1355
9337,Morocco,MAR,2021-02-09,51127,1385
9338,Morocco,MAR,2021-02-10,62531,1694
9339,Morocco,MAR,2021-02-11,71942,1949
9340,Morocco,MAR,2021-02-12,100553,2724
9341,Morocco,MAR,2021-02-13,132082,3578
9342,Morocco,MAR,2021-02-14,148680,4028
9343,Morocco,MAR,2021-02-15,165277,4478
9344,Morocco,MAR,2021-02-16,184141,4989
9345,Morocco,MAR,2021-02-17,190700,5167
9346,Morocco,MAR,2021-02-18,196829,5333
9347,Morocco,MAR,2021-02-19,178578,4838
9348,Morocco,MAR,2021-02-20,153236,4152
9349,Morocco,MAR,2021-02-21,138660,3757
9350,Morocco,MAR,2021-02-22,124085,3362
9351,Morocco,MAR,2021-02-23,108989,2953
9352,Morocco,MAR,2021-02-24,123990,3359
9353,Morocco,MAR,2021-02-25,138712,3758
9354,Morocco,MAR,2021-02-26,151735,4111
9355,Morocco,MAR,2021-02-27,162387,4399
9356,Morocco,MAR,2021-02-28,168763,4572
9357,Morocco,MAR,2021-03-01,175138,4745
9358,Morocco,MAR,2021-03-02,183462,4970
9359,Morocco,MAR,2021-03-03,165274,4478
9360,Morocco,MAR,2021-03-04,147003,3983
9361,Morocco,MAR,2021-03-05,136191,3690
9362,Morocco,MAR,2021-03-06,127808,3463
9363,Morocco,MAR,2021-03-07,121878,3302
9364,Morocco,MAR,2021-03-08,115949,3141
9365,Morocco,MAR,2021-03-09,111839,3030
9366,Morocco,MAR,2021-03-10,118346,3206
9367,Morocco,MAR,2021-03-11,124222,3365
9368,Morocco,MAR,2021-03-12,145209,3934
9369,Morocco,MAR,2021-03-13,169993,4606
9370,Morocco,MAR,2021-03-14,183532,4972
9371,Morocco,MAR,2021-03-15,197070,5339
9372,Morocco,MAR,2021-03-16,209026,5663
9373,Morocco,MAR,2021-03-17,203778,5521
9374,Morocco,MAR,2021-03-18,197609,5354
9375,Morocco,MAR,2021-03-19,173867,4710
9376,Morocco,MAR,2021-03-20,143577,3890
9377,Morocco,MAR,2021-03-21,128126,3471
9378,Morocco,MAR,2021-03-22,112674,3053
9379,Morocco,MAR,2021-03-23,94431,2558
9380,Morocco,MAR,2021-03-24,109749,2973
9381,Morocco,MAR,2021-03-25,124922,3384
9382,Morocco,MAR,2021-03-26,130589,3538
9383,Morocco,MAR,2021-03-27,135275,3665
9384,Morocco,MAR,2021-03-28,137423,3723
9385,Morocco,MAR,2021-03-29,139571,3781
9386,Morocco,MAR,2021-03-30,146271,3963
9387,Morocco,MAR,2021-03-31,123661,3350
9388,Morocco,MAR,2021-04-01,105151,2849
9389,Morocco,MAR,2021-04-02,92338,2502
9390,Morocco,MAR,2021-04-03,86628,2347
9391,Morocco,MAR,2021-04-04,82211,2227
9392,Morocco,MAR,2021-04-05,77794,2108
9393,Morocco,MAR,2021-04-06,70420,1908
9394,Morocco,MAR,2021-04-07,64787,1755
9395,Morocco,MAR,2021-04-08,58968,1598
9396,Morocco,MAR,2021-04-09,54379,1473
9397,Morocco,MAR,2021-04-10,52243,1415
9398,Morocco,MAR,2021-04-11,51896,1406
9399,Morocco,MAR,2021-04-12,48571,1316
9400,Morocco,MAR,2021-04-13,39376,1067
9401,Morocco,MAR,2021-04-14,35428,960
9402,Morocco,MAR,2021-04-15,31317,848
9403,Morocco,MAR,2021-04-16,30216,819
9404,Morocco,MAR,2021-04-17,33555,909
9405,Morocco,MAR,2021-04-18,30832,835
9406,Morocco,MAR,2021-04-19,31087,842
9407,Morocco,MAR,2021-04-20,32510,881
9408,Morocco,MAR,2021-04-21,29365,796
9409,Morocco,MAR,2021-04-22,26644,722
9410,Morocco,MAR,2021-04-23,25329,686
9411,Morocco,MAR,2021-04-24,14723,399
9412,Morocco,MAR,2021-04-25,13837,375
9413,Morocco,MAR,2021-04-26,12951,351
9414,Morocco,MAR,2021-04-27,23363,633
9415,Mozambique,MOZ,2021-03-07,No Data,No Data
9416,Mozambique,MOZ,2021-03-08,7740,248
9417,Mozambique,MOZ,2021-03-09,7740,248
9418,Mozambique,MOZ,2021-03-10,7740,248
9419,Mozambique,MOZ,2021-03-11,7740,248
9420,Mozambique,MOZ,2021-03-12,7740,248
9421,Mozambique,MOZ,2021-03-13,7740,248
9422,Mozambique,MOZ,2021-03-14,6789,217
9423,Mozambique,MOZ,2021-03-15,5839,187
9424,Mozambique,MOZ,2021-03-16,4888,156
9425,Mozambique,MOZ,2021-03-17,3938,126
9426,Mozambique,MOZ,2021-03-18,2988,96
9427,Mozambique,MOZ,2021-03-19,2037,65
9428,Mozambique,MOZ,2021-03-20,1087,35
9429,Mozambique,MOZ,2021-03-21,1087,35
9430,Mozambique,MOZ,2021-03-22,1087,35
9431,Mozambique,MOZ,2021-03-23,1087,35
9432,Myanmar,MMR,2021-01-26,No Data,No Data
9433,Myanmar,MMR,2021-01-27,3800,70
9434,Myanmar,MMR,2021-01-28,22800,419
9435,Myanmar,MMR,2021-01-29,29133,535
9436,Myanmar,MMR,2021-01-30,32300,594
9437,Myanmar,MMR,2021-01-31,34200,629
9438,Myanmar,MMR,2021-02-01,35467,652
9439,Myanmar,MMR,2021-02-02,36371,668
9440,Myanmar,MMR,2021-02-03,41800,768
9441,Myanmar,MMR,2021-02-04,41800,768
9442,Myanmar,MMR,2021-02-05,41800,768
9443,Myanmar,MMR,2021-02-06,37575,691
9444,Myanmar,MMR,2021-02-07,33349,613
9445,Myanmar,MMR,2021-02-08,29124,535
9446,Myanmar,MMR,2021-02-09,24898,458
9447,Myanmar,MMR,2021-02-10,20673,380
9448,Myanmar,MMR,2021-02-11,16448,302
9449,Myanmar,MMR,2021-02-12,12222,225
9450,Myanmar,MMR,2021-02-13,12222,225
9451,Myanmar,MMR,2021-02-14,12222,225
9452,Myanmar,MMR,2021-02-15,12222,225
9453,Myanmar,MMR,2021-02-16,12222,225
9454,Myanmar,MMR,2021-02-17,12222,225
9455,Myanmar,MMR,2021-02-18,12222,225
9456,Myanmar,MMR,2021-02-19,12222,225
9457,Myanmar,MMR,2021-02-20,12222,225
9458,Myanmar,MMR,2021-02-21,12222,225
9459,Myanmar,MMR,2021-02-22,12222,225
9460,Myanmar,MMR,2021-02-23,12222,225
9461,Myanmar,MMR,2021-02-24,12222,225
9462,Myanmar,MMR,2021-02-25,12222,225
9463,Myanmar,MMR,2021-02-26,12222,225
9464,Myanmar,MMR,2021-02-27,12222,225
9465,Myanmar,MMR,2021-02-28,12222,225
9466,Myanmar,MMR,2021-03-01,12222,225
9467,Myanmar,MMR,2021-03-02,12222,225
9468,Myanmar,MMR,2021-03-03,12222,225
9469,Myanmar,MMR,2021-03-04,12222,225
9470,Myanmar,MMR,2021-03-05,12222,225
9471,Myanmar,MMR,2021-03-06,12222,225
9472,Myanmar,MMR,2021-03-07,12222,225
9473,Myanmar,MMR,2021-03-08,12222,225
9474,Myanmar,MMR,2021-03-09,12222,225
9475,Myanmar,MMR,2021-03-10,12222,225
9476,Myanmar,MMR,2021-03-11,12222,225
9477,Myanmar,MMR,2021-03-12,12222,225
9478,Myanmar,MMR,2021-03-13,12222,225
9479,Myanmar,MMR,2021-03-14,12222,225
9480,Myanmar,MMR,2021-03-15,12222,225
9481,Myanmar,MMR,2021-03-16,12222,225
9482,Myanmar,MMR,2021-03-17,12222,225
9483,Myanmar,MMR,2021-03-18,12222,225
9484,Myanmar,MMR,2021-03-19,12222,225
9485,Myanmar,MMR,2021-03-20,12222,225
9486,Myanmar,MMR,2021-03-21,12222,225
9487,Myanmar,MMR,2021-03-22,12222,225
9488,Myanmar,MMR,2021-03-23,12222,225
9489,Myanmar,MMR,2021-03-24,12222,225
9490,Myanmar,MMR,2021-03-25,12222,225
9491,Myanmar,MMR,2021-03-26,12222,225
9492,Myanmar,MMR,2021-03-27,12222,225
9493,Myanmar,MMR,2021-03-28,12222,225
9494,Myanmar,MMR,2021-03-29,12222,225
9495,Myanmar,MMR,2021-03-30,12222,225
9496,Myanmar,MMR,2021-03-31,12222,225
9497,Namibia,NAM,2021-03-18,No Data,No Data
9498,Namibia,NAM,2021-03-19,22,9
9499,Namibia,NAM,2021-03-20,22,9
9500,Namibia,NAM,2021-03-21,22,9
9501,Namibia,NAM,2021-03-22,22,9
9502,Namibia,NAM,2021-03-23,22,9
9503,Namibia,NAM,2021-03-24,22,9
9504,Namibia,NAM,2021-03-25,22,9
9505,Namibia,NAM,2021-03-26,51,20
9506,Namibia,NAM,2021-03-27,80,31
9507,Namibia,NAM,2021-03-28,109,43
9508,Namibia,NAM,2021-03-29,138,54
9509,Namibia,NAM,2021-03-30,167,66
9510,Namibia,NAM,2021-03-31,196,77
9511,Namibia,NAM,2021-04-01,243,96
9512,Namibia,NAM,2021-04-02,228,90
9513,Namibia,NAM,2021-04-03,213,84
9514,Namibia,NAM,2021-04-04,193,76
9515,Namibia,NAM,2021-04-05,174,68
9516,Namibia,NAM,2021-04-06,154,61
9517,Namibia,NAM,2021-04-07,134,53
9518,Namibia,NAM,2021-04-08,96,38
9519,Namibia,NAM,2021-04-09,82,32
9520,Namibia,NAM,2021-04-10,69,27
9521,Namibia,NAM,2021-04-11,60,24
9522,Namibia,NAM,2021-04-12,87,34
9523,Namibia,NAM,2021-04-13,110,43
9524,Namibia,NAM,2021-04-14,120,47
9525,Namibia,NAM,2021-04-15,152,60
9526,Namibia,NAM,2021-04-16,206,81
9527,Namibia,NAM,2021-04-17,274,108
9528,Namibia,NAM,2021-04-18,289,114
9529,Namibia,NAM,2021-04-19,268,105
9530,Namibia,NAM,2021-04-20,368,145
9531,Namibia,NAM,2021-04-21,422,166
9532,Namibia,NAM,2021-04-22,547,215
9533,Namibia,NAM,2021-04-23,852,335
9534,Namibia,NAM,2021-04-24,1151,453
9535,Namibia,NAM,2021-04-25,1173,462
9536,Nauru,NRU,2021-04-08,No Data,No Data
9537,Nauru,NRU,2021-04-09,168,15507
9538,Nepal,NPL,2021-01-26,No Data,No Data
9539,Nepal,NPL,2021-01-27,18862,647
9540,Nepal,NPL,2021-01-28,18862,647
9541,Nepal,NPL,2021-01-29,18862,647
9542,Nepal,NPL,2021-01-30,18862,647
9543,Nepal,NPL,2021-01-31,18862,647
9544,Nepal,NPL,2021-02-01,18862,647
9545,Nepal,NPL,2021-02-02,18326,629
9546,Nepal,NPL,2021-02-03,17789,611
9547,Nepal,NPL,2021-02-04,17252,592
9548,Nepal,NPL,2021-02-05,16734,574
9549,Nepal,NPL,2021-02-06,16216,557
9550,Nepal,NPL,2021-02-07,15698,539
9551,Nepal,NPL,2021-02-08,15179,521
9552,Nepal,NPL,2021-02-09,15198,522
9553,Nepal,NPL,2021-02-10,15217,522
9554,Nepal,NPL,2021-02-11,15236,523
9555,Nepal,NPL,2021-02-12,15236,523
9556,Nepal,NPL,2021-02-13,15236,523
9557,Nepal,NPL,2021-02-14,15236,523
9558,Nepal,NPL,2021-02-15,15236,523
9559,Nepal,NPL,2021-02-16,15236,523
9560,Nepal,NPL,2021-02-17,15236,523
9561,Nepal,NPL,2021-02-18,15236,523
9562,Nepal,NPL,2021-02-19,15236,523
9563,Nepal,NPL,2021-02-20,15236,523
9564,Nepal,NPL,2021-02-21,19397,666
9565,Nepal,NPL,2021-02-22,23557,808
9566,Nepal,NPL,2021-02-23,27718,951
9567,Nepal,NPL,2021-02-24,31879,1094
9568,Nepal,NPL,2021-02-25,36039,1237
9569,Nepal,NPL,2021-02-26,40200,1380
9570,Nepal,NPL,2021-02-27,44361,1523
9571,Nepal,NPL,2021-02-28,44361,1523
9572,Nepal,NPL,2021-03-01,44361,1523
9573,Nepal,NPL,2021-03-02,44361,1523
9574,Nepal,NPL,2021-03-03,44361,1523
9575,Nepal,NPL,2021-03-04,44361,1523
9576,Nepal,NPL,2021-03-05,44361,1523
9577,Nepal,NPL,2021-03-06,44361,1523
9578,Nepal,NPL,2021-03-07,44361,1523
9579,Nepal,NPL,2021-03-08,44361,1523
9580,Nepal,NPL,2021-03-09,44361,1523
9581,Nepal,NPL,2021-03-10,44361,1523
9582,Nepal,NPL,2021-03-11,44361,1523
9583,Nepal,NPL,2021-03-12,44361,1523
9584,Nepal,NPL,2021-03-13,44361,1523
9585,Nepal,NPL,2021-03-14,44361,1523
9586,Nepal,NPL,2021-03-15,44361,1523
9587,Nepal,NPL,2021-03-16,44361,1523
9588,Nepal,NPL,2021-03-17,44361,1523
9589,Nepal,NPL,2021-03-18,44361,1523
9590,Nepal,NPL,2021-03-19,44361,1523
9591,Nepal,NPL,2021-03-20,38864,1334
9592,Nepal,NPL,2021-03-21,33367,1145
9593,Nepal,NPL,2021-03-22,27870,957
9594,Nepal,NPL,2021-03-23,22373,768
9595,Nepal,NPL,2021-03-24,16876,579
9596,Nepal,NPL,2021-03-25,11379,391
9597,Nepal,NPL,2021-03-26,5882,202
9598,Nepal,NPL,2021-03-27,5882,202
9599,Nepal,NPL,2021-03-28,5882,202
9600,Nepal,NPL,2021-03-29,5882,202
9601,Nepal,NPL,2021-03-30,5882,202
9602,Nepal,NPL,2021-03-31,5882,202
9603,Nepal,NPL,2021-04-01,5882,202
9604,Nepal,NPL,2021-04-02,5882,202
9605,Nepal,NPL,2021-04-03,5882,202
9606,Nepal,NPL,2021-04-04,5882,202
9607,Nepal,NPL,2021-04-05,5882,202
9608,Nepal,NPL,2021-04-06,12630,433
9609,Nepal,NPL,2021-04-07,19378,665
9610,Nepal,NPL,2021-04-08,19312,663
9611,Nepal,NPL,2021-04-09,21844,750
9612,Nepal,NPL,2021-04-10,21841,750
9613,Nepal,NPL,2021-04-11,22350,767
9614,Nepal,NPL,2021-04-12,23139,794
9615,Nepal,NPL,2021-04-13,17180,590
9616,Nepal,NPL,2021-04-14,10476,360
9617,Nepal,NPL,2021-04-15,10585,363
9618,Nepal,NPL,2021-04-16,9331,320
9619,Nepal,NPL,2021-04-17,9869,339
9620,Nepal,NPL,2021-04-18,10590,363
9621,Nepal,NPL,2021-04-19,10958,376
9622,Nepal,NPL,2021-04-20,12659,434
9623,Nepal,NPL,2021-04-21,12420,426
9624,Nepal,NPL,2021-04-22,13212,453
9625,Nepal,NPL,2021-04-23,12666,435
9626,Nepal,NPL,2021-04-24,12519,430
9627,Nepal,NPL,2021-04-25,11676,401
9628,Nepal,NPL,2021-04-26,11500,395
9629,Netherlands,NLD,2021-01-17,No Data,No Data
9630,Netherlands,NLD,2021-01-18,9945,580
9631,Netherlands,NLD,2021-01-19,9945,580
9632,Netherlands,NLD,2021-01-20,9945,580
9633,Netherlands,NLD,2021-01-21,9945,580
9634,Netherlands,NLD,2021-01-22,9945,580
9635,Netherlands,NLD,2021-01-23,9945,580
9636,Netherlands,NLD,2021-01-24,9945,580
9637,Netherlands,NLD,2021-01-25,12543,732
9638,Netherlands,NLD,2021-01-26,15141,884
9639,Netherlands,NLD,2021-01-27,17739,1035
9640,Netherlands,NLD,2021-01-28,20337,1187
9641,Netherlands,NLD,2021-01-29,22935,1338
9642,Netherlands,NLD,2021-01-30,25533,1490
9643,Netherlands,NLD,2021-01-31,28131,1642
9644,Netherlands,NLD,2021-02-01,28757,1678
9645,Netherlands,NLD,2021-02-02,29384,1715
9646,Netherlands,NLD,2021-02-03,30010,1751
9647,Netherlands,NLD,2021-02-04,30637,1788
9648,Netherlands,NLD,2021-02-05,31264,1825
9649,Netherlands,NLD,2021-02-06,31890,1861
9650,Netherlands,NLD,2021-02-07,32517,1898
9651,Netherlands,NLD,2021-02-08,32204,1879
9652,Netherlands,NLD,2021-02-09,31891,1861
9653,Netherlands,NLD,2021-02-10,31579,1843
9654,Netherlands,NLD,2021-02-11,31266,1825
9655,Netherlands,NLD,2021-02-12,30953,1806
9656,Netherlands,NLD,2021-02-13,30640,1788
9657,Netherlands,NLD,2021-02-14,30328,1770
9658,Netherlands,NLD,2021-02-15,30701,1792
9659,Netherlands,NLD,2021-02-16,31075,1814
9660,Netherlands,NLD,2021-02-17,31448,1835
9661,Netherlands,NLD,2021-02-18,31822,1857
9662,Netherlands,NLD,2021-02-19,32196,1879
9663,Netherlands,NLD,2021-02-20,32569,1901
9664,Netherlands,NLD,2021-02-21,32943,1923
9665,Netherlands,NLD,2021-02-22,34816,2032
9666,Netherlands,NLD,2021-02-23,36689,2141
9667,Netherlands,NLD,2021-02-24,38563,2251
9668,Netherlands,NLD,2021-02-25,40436,2360
9669,Netherlands,NLD,2021-02-26,42309,2469
9670,Netherlands,NLD,2021-02-27,44182,2578
9671,Netherlands,NLD,2021-02-28,46056,2688
9672,Netherlands,NLD,2021-03-01,45260,2641
9673,Netherlands,NLD,2021-03-02,44465,2595
9674,Netherlands,NLD,2021-03-03,43669,2549
9675,Netherlands,NLD,2021-03-04,42874,2502
9676,Netherlands,NLD,2021-03-05,42078,2456
9677,Netherlands,NLD,2021-03-06,41283,2409
9678,Netherlands,NLD,2021-03-07,40487,2363
9679,Netherlands,NLD,2021-03-08,40170,2344
9680,Netherlands,NLD,2021-03-09,39854,2326
9681,Netherlands,NLD,2021-03-10,39537,2307
9682,Netherlands,NLD,2021-03-11,39220,2289
9683,Netherlands,NLD,2021-03-12,38903,2270
9684,Netherlands,NLD,2021-03-13,38586,2252
9685,Netherlands,NLD,2021-03-14,38270,2233
9686,Netherlands,NLD,2021-03-15,37093,2165
9687,Netherlands,NLD,2021-03-16,35917,2096
9688,Netherlands,NLD,2021-03-17,34741,2028
9689,Netherlands,NLD,2021-03-18,33565,1959
9690,Netherlands,NLD,2021-03-19,32389,1890
9691,Netherlands,NLD,2021-03-20,31212,1822
9692,Netherlands,NLD,2021-03-21,30036,1753
9693,Netherlands,NLD,2021-03-22,31471,1837
9694,Netherlands,NLD,2021-03-23,32906,1920
9695,Netherlands,NLD,2021-03-24,34341,2004
9696,Netherlands,NLD,2021-03-25,35777,2088
9697,Netherlands,NLD,2021-03-26,37212,2172
9698,Netherlands,NLD,2021-03-27,38647,2255
9699,Netherlands,NLD,2021-03-28,40082,2339
9700,Netherlands,NLD,2021-03-29,44263,2583
9701,Netherlands,NLD,2021-03-30,48443,2827
9702,Netherlands,NLD,2021-03-31,52624,3071
9703,Netherlands,NLD,2021-04-01,56805,3315
9704,Netherlands,NLD,2021-04-02,60986,3559
9705,Netherlands,NLD,2021-04-03,65167,3803
9706,Netherlands,NLD,2021-04-04,69348,4047
9707,Netherlands,NLD,2021-04-05,78215,4565
9708,Netherlands,NLD,2021-04-06,87082,5082
9709,Netherlands,NLD,2021-04-07,95949,5600
9710,Netherlands,NLD,2021-04-08,104816,6117
9711,Netherlands,NLD,2021-04-09,113684,6635
9712,Netherlands,NLD,2021-04-10,122551,7152
9713,Netherlands,NLD,2021-04-11,131418,7670
9714,Netherlands,NLD,2021-04-12,128859,7520
9715,Netherlands,NLD,2021-04-13,126299,7371
9716,Netherlands,NLD,2021-04-14,123740,7222
9717,Netherlands,NLD,2021-04-15,121181,7072
9718,Netherlands,NLD,2021-04-16,118621,6923
9719,Netherlands,NLD,2021-04-17,116062,6773
9720,Netherlands,NLD,2021-04-18,113503,6624
9721,Netherlands,NLD,2021-04-19,111345,6498
9722,Netherlands,NLD,2021-04-20,109187,6372
9723,Netherlands,NLD,2021-04-21,107029,6246
9724,Netherlands,NLD,2021-04-22,102114,5959
9725,Netherlands,NLD,2021-04-23,98280,5736
9726,Netherlands,NLD,2021-04-24,94748,5530
9727,Netherlands,NLD,2021-04-25,89866,5245
9728,Netherlands,NLD,2021-04-26,88146,5144
9729,New Zealand,NZL,2021-02-18,No Data,No Data
9730,New Zealand,NZL,2021-02-19,29,6
9731,New Zealand,NZL,2021-02-20,47,10
9732,New Zealand,NZL,2021-02-21,54,11
9733,New Zealand,NZL,2021-02-22,152,32
9734,New Zealand,NZL,2021-02-23,194,40
9735,New Zealand,NZL,2021-02-24,297,62
9736,New Zealand,NZL,2021-02-25,412,85
9737,New Zealand,NZL,2021-02-26,638,132
9738,New Zealand,NZL,2021-02-27,820,170
9739,New Zealand,NZL,2021-02-28,937,194
9740,New Zealand,NZL,2021-03-01,1074,223
9741,New Zealand,NZL,2021-03-02,1236,256
9742,New Zealand,NZL,2021-03-03,1403,291
9743,New Zealand,NZL,2021-03-04,1479,307
9744,New Zealand,NZL,2021-03-05,1432,297
9745,New Zealand,NZL,2021-03-06,1326,275
9746,New Zealand,NZL,2021-03-07,1273,264
9747,New Zealand,NZL,2021-03-08,1225,254
9748,New Zealand,NZL,2021-03-09,1215,252
9749,New Zealand,NZL,2021-03-10,1119,232
9750,New Zealand,NZL,2021-03-11,1077,223
9751,New Zealand,NZL,2021-03-12,1044,216
9752,New Zealand,NZL,2021-03-13,1066,221
9753,New Zealand,NZL,2021-03-14,1077,223
9754,New Zealand,NZL,2021-03-15,1193,247
9755,New Zealand,NZL,2021-03-16,1298,269
9756,New Zealand,NZL,2021-03-17,1397,290
9757,New Zealand,NZL,2021-03-18,1501,311
9758,New Zealand,NZL,2021-03-19,1703,353
9759,New Zealand,NZL,2021-03-20,1777,369
9760,New Zealand,NZL,2021-03-21,1919,398
9761,New Zealand,NZL,2021-03-22,1972,409
9762,New Zealand,NZL,2021-03-23,2048,425
9763,New Zealand,NZL,2021-03-24,2268,470
9764,New Zealand,NZL,2021-03-25,2453,509
9765,New Zealand,NZL,2021-03-26,2767,574
9766,New Zealand,NZL,2021-03-27,2873,596
9767,New Zealand,NZL,2021-03-28,2813,583
9768,New Zealand,NZL,2021-03-29,3194,662
9769,New Zealand,NZL,2021-03-30,3618,750
9770,New Zealand,NZL,2021-03-31,4076,845
9771,New Zealand,NZL,2021-04-01,4517,937
9772,New Zealand,NZL,2021-04-02,4140,859
9773,New Zealand,NZL,2021-04-03,4101,850
9774,New Zealand,NZL,2021-04-04,4071,844
9775,New Zealand,NZL,2021-04-05,3542,735
9776,New Zealand,NZL,2021-04-06,3441,714
9777,New Zealand,NZL,2021-04-07,3509,728
9778,New Zealand,NZL,2021-04-08,3762,780
9779,New Zealand,NZL,2021-04-09,4520,937
9780,New Zealand,NZL,2021-04-10,4835,1003
9781,New Zealand,NZL,2021-04-11,5207,1080
9782,New Zealand,NZL,2021-04-12,6095,1264
9783,New Zealand,NZL,2021-04-13,6543,1357
9784,New Zealand,NZL,2021-04-14,6629,1375
9785,New Zealand,NZL,2021-04-15,6660,1381
9786,New Zealand,NZL,2021-04-16,6932,1438
9787,New Zealand,NZL,2021-04-17,7068,1466
9788,New Zealand,NZL,2021-04-18,6855,1422
9789,New Zealand,NZL,2021-04-19,6768,1403
9790,New Zealand,NZL,2021-04-20,6835,1417
9791,New Zealand,NZL,2021-04-21,7092,1471
9792,New Zealand,NZL,2021-04-22,7255,1504
9793,New Zealand,NZL,2021-04-23,7442,1543
9794,New Zealand,NZL,2021-04-24,7350,1524
9795,New Zealand,NZL,2021-04-25,7394,1533
9796,New Zealand,NZL,2021-04-26,6740,1398
9797,New Zealand,NZL,2021-04-27,6854,1421
9798,Nicaragua,NIC,2021-03-01,No Data,No Data
9799,Nicaragua,NIC,2021-03-02,1401,211
9800,Nicaragua,NIC,2021-03-03,1401,211
9801,Nicaragua,NIC,2021-03-04,1401,211
9802,Nicaragua,NIC,2021-03-05,1401,211
9803,Nicaragua,NIC,2021-03-06,1401,211
9804,Nicaragua,NIC,2021-03-07,1401,211
9805,Nicaragua,NIC,2021-03-08,1401,211
9806,Nicaragua,NIC,2021-03-09,1401,211
9807,Nicaragua,NIC,2021-03-10,1401,211
9808,Nicaragua,NIC,2021-03-11,1401,211
9809,Nicaragua,NIC,2021-03-12,1401,211
9810,Nicaragua,NIC,2021-03-13,1401,211
9811,Nicaragua,NIC,2021-03-14,1401,211
9812,Nicaragua,NIC,2021-03-15,1401,211
9813,Nicaragua,NIC,2021-03-16,1401,211
9814,Nicaragua,NIC,2021-03-17,1401,211
9815,Nicaragua,NIC,2021-03-18,1401,211
9816,Nicaragua,NIC,2021-03-19,1401,211
9817,Nicaragua,NIC,2021-03-20,1401,211
9818,Nicaragua,NIC,2021-03-21,1401,211
9819,Nicaragua,NIC,2021-03-22,1401,211
9820,Nicaragua,NIC,2021-03-23,1401,211
9821,Nicaragua,NIC,2021-03-24,1401,211
9822,Nicaragua,NIC,2021-03-25,1401,211
9823,Nicaragua,NIC,2021-03-26,1401,211
9824,Nicaragua,NIC,2021-03-27,1401,211
9825,Nicaragua,NIC,2021-03-28,1401,211
9826,Nicaragua,NIC,2021-03-29,1401,211
9827,Nicaragua,NIC,2021-03-30,1401,211
9828,Nicaragua,NIC,2021-03-31,1401,211
9829,Nicaragua,NIC,2021-04-01,1401,211
9830,Nicaragua,NIC,2021-04-02,1401,211
9831,Nicaragua,NIC,2021-04-03,1401,211
9832,Nicaragua,NIC,2021-04-04,1401,211
9833,Nicaragua,NIC,2021-04-05,1401,211
9834,Nicaragua,NIC,2021-04-06,1401,211
9835,Nicaragua,NIC,2021-04-07,1401,211
9836,Nicaragua,NIC,2021-04-08,1401,211
9837,Nicaragua,NIC,2021-04-09,1401,211
9838,Nicaragua,NIC,2021-04-10,1401,211
9839,Nicaragua,NIC,2021-04-11,1401,211
9840,Nicaragua,NIC,2021-04-12,1401,211
9841,Nicaragua,NIC,2021-04-13,1401,211
9842,Nicaragua,NIC,2021-04-14,1401,211
9843,Niger,NER,2021-03-28,No Data,No Data
9844,Niger,NER,2021-03-29,68,3
9845,Niger,NER,2021-03-30,68,3
9846,Niger,NER,2021-03-31,68,3
9847,Niger,NER,2021-04-01,68,3
9848,Niger,NER,2021-04-02,68,3
9849,Niger,NER,2021-04-03,68,3
9850,Niger,NER,2021-04-04,68,3
9851,Niger,NER,2021-04-05,68,3
9852,Niger,NER,2021-04-06,68,3
9853,Niger,NER,2021-04-07,68,3
9854,Niger,NER,2021-04-08,68,3
9855,Niger,NER,2021-04-09,68,3
9856,Niger,NER,2021-04-10,68,3
9857,Niger,NER,2021-04-11,68,3
9858,Niger,NER,2021-04-12,68,3
9859,Niger,NER,2021-04-13,68,3
9860,Niger,NER,2021-04-14,68,3
9861,Niger,NER,2021-04-15,68,3
9862,Niger,NER,2021-04-16,68,3
9863,Niger,NER,2021-04-17,68,3
9864,Nigeria,NGA,2021-03-04,No Data,No Data
9865,Nigeria,NGA,2021-03-05,727,4
9866,Nigeria,NGA,2021-03-06,727,4
9867,Nigeria,NGA,2021-03-07,727,4
9868,Nigeria,NGA,2021-03-08,727,4
9869,Nigeria,NGA,2021-03-09,727,4
9870,Nigeria,NGA,2021-03-10,727,4
9871,Nigeria,NGA,2021-03-11,727,4
9872,Nigeria,NGA,2021-03-12,727,4
9873,Nigeria,NGA,2021-03-13,727,4
9874,Nigeria,NGA,2021-03-14,727,4
9875,Nigeria,NGA,2021-03-15,727,4
9876,Nigeria,NGA,2021-03-16,4900,24
9877,Nigeria,NGA,2021-03-17,9074,44
